DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close,suppressed
59150329011,0.1408,,,0.0147,0.0371,0.105,0.0925,,0.0555,0.0092,0,0
59150329012,0.1494,0.0167,,0.0168,0.0346,0.1051,0.0924,,0.0598,0.0136,0,0
59150329013,0.1496,0.0096,0.007,0.0169,0.032,0.1075,0.0765,,0.0634,0.014,0,0
59150329014,0.1497,0.016,0.0072,0.0194,0.0546,0.2435,0.1942,,0.0565,0.0151,0,0
59150329015,0.1369,0.0089,0.0247,0.0146,0.0216,0.1643,0.14,,0.056,0.0135,0,0
59150329016,0.1278,0.0191,0.045,0.0104,0.0275,0.1283,0.1092,,0.0498,0.0215,0,0
59150329017,0.1422,0.0155,0.0403,0.016,0.0453,0.1158,0.1079,,0.0478,0.0229,0,0
59150330003,0.1466,0.0101,0.0338,0.0163,0.0281,0.1314,0.1279,,0.0367,0.0182,0,0
59150330004,0.1447,0.0089,0.0156,0.0169,0.0354,0.134,0.126,,0.0486,0.0162,0,0
59150330005,0.1464,0.0079,0.0066,0.0162,0.0344,0.1434,0.13,,0.0607,0.0156,0,0
59150330006,0.1471,,0.0072,0.0166,0.0378,0.1269,0.1259,,0.0264,0.0139,0,0
59150331001,0.1469,0.0093,0.0183,0.0178,0.0513,0.1782,0.1655,,0.0233,0.0138,0,0
59150331002,0.1477,0.0107,0.0185,0.0187,0.0699,0.2473,0.2097,,0.035,0.0148,0,0
59150331003,0.1508,0.0126,0.0191,0.0207,0.0761,0.2551,0.211,,0.0365,0.0134,0,0
59150331004,0.1502,0.0096,0.0086,0.0206,0.0637,0.2545,0.2056,,0.0315,0.012,0,0
59150331005,0.1542,0.0111,0.0096,0.0214,0.0865,0.2084,0.1708,,0.0308,0.0131,0,0
59150331006,,,,,,,,,,,0,1
59150331007,0.1432,0.0074,0.0158,0.0172,0.0521,0.1774,0.1569,,0.0371,0.0124,0,0
59150331008,0.1429,,,0.0164,0.0347,0.17,0.146,,0.0351,0.0147,0,0
59150332001,0.1484,0.0089,0.0208,0.0164,0.0484,0.236,0.2655,0.0444,0.0336,0.025,1,0
59150332002,0.143,0.0079,0.0195,0.0132,0.0412,0.2438,0.2446,0.041,0.0149,0.0182,1,0
59150332003,0.1396,0.0079,0.0185,0.0116,0.0429,0.1996,0.1993,0.0384,0.0149,0.0167,1,0
59150332004,0.1478,,0.0172,0.0136,0.0324,0.1589,0.1609,,0.0356,0.0127,0,0
59150332005,0.1458,,0.0078,0.0125,0.0354,0.1341,0.1366,,0.0368,0.0134,0,0
59150333001,0.1487,0.0124,0.0209,0.0161,0.047,0.1973,0.1941,0.0376,0.0235,0.0186,1,0
59150333002,0.1503,0.0149,0.0211,0.0161,0.0677,0.1859,0.1769,,0.0349,0.0211,0,0
59150333003,0.1496,0.0268,0.0215,0.016,0.0816,0.1854,0.17,,0.0266,0.0184,0,0
59150333004,0.1542,0.0337,0.0308,0.0237,0.1074,0.1962,0.1725,,0.0367,0.0192,0,0
59150333005,0.1542,0.0152,0.0118,0.0228,0.088,0.2085,0.1749,,0.0364,0.0144,0,0
59150334001,0.1499,0.0272,0.0269,0.0145,0.0452,0.2436,0.375,0.056,0.0236,0.0223,1,0
59150334002,0.1502,0.0186,0.024,0.015,0.0601,0.2389,0.3732,0.0512,0.034,0.0289,1,0
59150334003,0.15,0.0112,0.0243,0.0164,0.0605,0.2362,0.2709,0.046,0.0235,0.0266,1,0
59150334004,0.1474,0.0276,0.0272,0.0145,0.0558,0.2401,0.2907,0.0502,0.0147,0.0177,1,0
59150334005,0.149,0.0288,0.0247,0.0165,0.0603,0.2376,0.2384,0.0437,0.0161,0.02,1,0
59150334006,0.1524,0.0311,0.0468,0.0166,0.0788,0.2481,0.2494,0.0517,0.0233,0.0132,1,0
59150335001,0.1551,0.0386,0.0489,0.0191,0.0977,0.2299,0.2022,0.043,0.0544,0.0129,1,0
59150335003,0.1562,0.0372,0.0449,0.0227,0.1104,0.1643,0.1551,,0.0354,0.0178,0,0
59150335004,0.1506,0.0294,0.0432,0.0187,0.1045,0.1945,0.183,0.0373,0.0346,0.0185,1,0
59150335005,0.1507,0.0243,0.0416,0.017,0.092,0.1947,0.1923,0.0404,0.0192,0.0194,1,0
59150335006,0.159,0.0369,0.0504,0.0209,0.1111,0.1827,0.1813,0.0398,0.054,0.0132,1,0
59150336001,0.1536,0.0317,0.0725,0.0181,0.075,0.2461,0.2357,0.0517,0.0228,0.0103,1,0
59150336002,0.1542,0.0338,0.0616,0.0175,0.0843,0.2005,0.196,0.0468,0.0303,0.0108,1,0
59150336003,0.1535,0.0343,0.0473,0.0173,0.0894,0.2277,0.2074,0.0468,0.0303,0.0137,1,0
59150336005,0.1592,0.0365,0.0726,0.0189,0.1187,0.2605,0.2305,0.043,0.0549,0.0118,1,0
59150336007,0.1579,0.0372,0.0541,0.0198,0.0969,0.2048,0.1746,0.0417,0.1018,0.0111,1,0
59150336008,0.1622,0.0368,0.0636,0.0186,0.1088,0.2136,0.1938,0.0398,0.0567,0.0106,1,0
59150337001,0.1578,0.0388,0.0805,0.0199,0.1664,0.315,0.2788,0.0822,0.051,0.0161,1,0
59150337002,0.1599,0.0366,0.0779,0.0203,0.1482,0.2671,0.2393,0.041,0.0456,0.0139,1,0
59150337003,0.1623,0.0301,0.0779,0.0203,0.1599,0.2623,0.2141,0.0381,0.0525,0.015,1,0
