DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close,suppressed
24663366002,0.3037,0.2416,0.3694,0.0902,0.7607,0.166,0.229,0.1295,0.2088,0.0959,2,0
24663367001,0.3033,0.2413,0.3831,0.09,0.7723,0.166,0.2282,0.1295,0.2091,0.0952,2,0
24663368001,0.2918,0.1831,0.2968,0.0891,0.5178,0.2244,0.2607,0.0964,0.192,0.0938,2,0
24663368002,0.3,0.1838,0.3293,0.0963,0.6691,0.2701,0.2693,0.1552,0.2294,0.0974,2,0
24663368003,0.3038,0.1541,0.2984,0.0885,0.639,0.3199,0.2951,0.1979,0.3047,0.0966,2,0
24663369001,0.2909,0.1623,0.3492,0.0919,0.4505,0.293,0.2803,0.1192,0.1922,0.1182,2,0
24663369002,0.2952,0.1607,0.3108,0.0991,0.5622,0.3631,0.2833,0.2312,0.2316,0.108,2,0
24663369003,0.2903,0.1411,0.3359,0.0986,0.3996,0.2969,0.2713,0.1689,0.215,0.1176,2,0
24663369005,0.2937,0.1395,0.2924,0.0931,0.466,0.3873,0.294,0.2905,0.287,0.11,2,0
24663369006,0.3003,0.1326,0.2953,0.0949,0.4492,0.3849,0.2909,0.2985,0.2827,0.1133,2,0
24663369007,0.3028,0.1355,0.2956,0.0972,0.462,0.3947,0.2986,0.3173,0.3032,0.1176,2,0
24663370001,0.2205,,0.0165,0.1084,0.0043,,,,0.0152,0.0093,0,0
24663371001,0.215,,0.0483,0.1053,0.0378,0.0795,0.0386,,0.0443,0.0487,0,0
24663372002,0.2098,,0.0288,0.1,0.0378,0.0266,0.0189,,0.0212,0.0339,0,0
24663372003,0.2135,,0.0474,0.1033,0.0378,0.0782,0.0379,,0.0432,0.0435,0,0
24663373004,0.2168,0.0087,0.0559,0.1061,0.0252,0.1105,0.0396,,0.0757,0.0891,0,0
24663373005,0.2154,0.0103,0.0907,0.1062,0.0139,0.1386,0.0558,0.0381,0.1081,0.0775,1,0
24663373006,0.2206,0.0982,0.3906,0.1384,0.1062,0.3232,0.0873,0.0859,0.4585,0.1006,1,0
24663373007,0.2197,0.0999,0.3989,0.1369,0.1074,0.3278,0.0883,0.0872,0.4621,0.1046,1,0
24663373008,0.188,0.0243,0.2169,0.0907,0.0075,0.3441,0.0819,0.0468,0.1032,0.0388,1,0
24663373009,0.1897,0.0935,0.3651,0.0585,0.0969,0.2438,0.0821,0.0753,0.4438,0.0834,1,0
24663373010,0.1675,0.031,0.1322,0.0401,0.0108,0.2541,0.0616,0.0456,0.0815,0.0203,1,0
24663373011,0.2093,0.0173,0.1562,0.1074,0.0378,0.1742,0.0648,0.0537,0.1649,0.0608,1,0
24663374001,0.1266,0.0096,0.2625,0.048,0.1758,0.6224,0.0605,0.0543,0.0757,0.0533,1,0
24663375001,0.1259,0.0191,0.272,0.0427,0.1938,0.6372,0.0437,0.0463,0.1131,0.0418,1,0
24663375004,0.1257,0.0225,0.2553,0.0473,0.2372,0.5165,0.0591,0.0548,0.1105,0.0547,1,0
24663375005,0.1281,0.0229,0.2663,0.0493,0.2021,0.3746,0.0568,0.0687,0.0448,0.0751,1,0
24663375006,0.108,0.0206,0.3649,0.031,0.2036,0.2999,0.0255,0.0916,0.0496,0.0757,1,0
24663375007,0.1198,0.0222,0.2366,0.0387,0.2243,0.5189,0.0418,0.046,0.1409,0.04,1,0
24663376001,0.1218,0.0232,0.2517,0.0399,0.245,0.5626,0.043,0.0476,0.1455,0.0437,1,0
24663376002,0.12,0.0229,0.2556,0.0321,0.2834,0.5063,0.0633,0.0413,0.1005,0.0383,1,0
24663376003,0.1247,0.0326,0.2774,0.0409,0.2937,0.4166,0.0572,0.056,0.0566,0.0666,1,0
24663376004,0.1225,0.0721,0.2107,0.038,0.2234,0.2773,0.0228,0.0472,0.0532,0.0411,1,0
24663377001,0.1163,0.0264,0.3142,0.0315,0.2618,0.3879,0.0274,0.0441,0.0672,0.0453,1,0
24663377002,0.1189,0.0405,0.233,0.0332,0.2707,0.4427,0.055,0.0376,0.0655,0.0447,1,0
24663377003,0.1182,0.0405,0.229,0.0328,0.2697,0.4427,0.055,0.0376,0.0655,0.0447,1,0
24663378001,0.1213,0.0263,0.2576,0.0394,0.152,0.536,0.0697,,0.0996,0.0284,0,0
24663378002,0.1246,0.0325,0.2386,0.041,0.165,0.6573,0.0666,,0.0992,0.0282,0,0
24663378003,0.1219,0.0335,0.2466,0.0389,0.168,0.6482,0.0676,,0.0884,0.0286,0,0
24663378004,0.117,0.0319,0.2531,0.0225,0.186,0.6645,0.0682,,0.0879,0.0302,0,0
24663378005,0.1144,0.0405,0.2102,0.0295,0.2107,0.4911,0.0573,,0.0878,0.037,0,0
24663378006,0.1188,0.0336,0.2371,0.0306,0.2066,0.5878,0.074,,0.1046,0.0353,0,0
24663378007,0.1252,0.0306,0.3198,0.0407,0.198,1.0,0.0633,0.0392,0.11,0.0339,1,0
24663378008,,,,,,,,,,,1,1
24663379001,0.1187,0.0412,0.2348,0.0307,0.2022,0.5563,0.0728,,0.095,0.029,0,0
24663379002,0.1211,0.0352,0.2435,0.0322,0.215,0.589,0.0769,,0.1076,0.0328,0,0
24663380001,0.1209,0.0282,0.2653,0.0399,0.1477,0.576,0.0606,0.0392,0.1595,0.0286,1,0
24663380002,0.1232,0.0303,0.2741,0.0414,0.1488,0.6077,0.0619,0.0381,0.1489,0.0278,1,0
24663380003,0.1225,0.0323,0.2722,0.04,0.1574,0.7535,0.0602,,0.1049,0.0242,0,0
