DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close,suppressed
48190422007,0.0156,,,0.0019,0.0043,0.0406,0.0289,,0.068,,0,0
48190423001,0.0183,,,0.0038,,0.1293,0.0724,,0.1696,,0,0
48190423002,0.0176,,,0.0029,,0.1018,0.053,,0.0808,,0,0
48190423003,0.0176,,,0.0032,,0.0894,0.0454,,0.1138,,0,0
48190424001,0.0167,,,0.0031,0.0143,0.0468,0.0547,,0.0506,,0,0
48190424002,0.0149,,,0.0033,0.0162,0.0528,0.0376,,0.1436,,0,0
48190424003,0.0131,,,0.0025,0.0141,0.0462,0.0329,,0.1916,,0,0
48190424004,0.0125,0.0118,,0.0014,,0.0313,0.0223,,0.1871,,0,0
48190424005,0.012,0.0805,,0.0012,,0.0249,0.0177,,0.1557,,0,0
48190424006,0.0024,,,,,,,,,,0,0
48190424007,0.0168,,,0.0033,0.0151,0.0493,0.0535,,0.0563,,0,0
48190424008,0.0142,,,0.0019,,0.0318,0.0411,,0.0277,,0,0
48190424009,0.0147,,,0.0029,0.0169,0.0552,0.0393,,0.0812,,0,0
48190424010,0.0132,0.0094,,0.0015,,,,,0.08,,0,0
48190424011,0.0172,,,0.0023,,0.033,0.0235,,,,0,0
48190427001,0.0248,0.0131,,0.0048,,,,,,,0,0
48190427002,0.0223,,,0.0034,,,,,0.0327,,0,0
48190451001,0.0005,,,,,,,,,,0,0
48190451002,0.0088,,,0.0,,,,,,,0,0
48190451003,0.003,,,,,,,,,,0,0
48190451004,0.012,,,0.0007,,,,,,,0,0
48190451005,0.0025,,,,,,,,,,0,0
48190451006,0.0023,,,,,,,,,,0,0
48190451007,0.0051,,,,,,,,,,0,0
48190451008,0.0029,,,,,,,,,,0,0
48190451009,0.0078,,,0.0,,,,,,,0,0
48190451010,0.0033,,,,,,,,,,0,0
48190451011,0.0033,,,,,,,,,,0,0
48190451012,0.0002,,,,,,,,,,0,0
48190451013,0.0001,,,,,,,,,,0,0
48190451014,0.0,,,,,,,,,,0,0
48190451015,0.0008,,,,,,,,,,0,0
48190451016,0.003,,,,,,,,,,0,0
48190451017,0.0052,,,,,,,,,,0,0
48190451018,0.0031,,,,,,,,,,0,0
48190453001,0.0116,,,,,,,,,,0,0
48190453002,0.0293,0.0078,,0.0041,,,,,,,0,0
48190453003,0.0345,0.0094,,0.0046,,,,,,,0,0
48190453004,0.0253,,,0.0025,,,,,,,0,0
48190453005,0.0284,,,0.0027,,,,,,,0,0
48190453006,0.0288,,,0.0037,,,,,,,0,0
48190453007,0.0356,0.0097,,0.0047,,,,,,,0,0
48190453008,0.0315,,,0.0073,,,,,,,0,0
48190453009,0.0252,,,0.0025,,,,,,,0,0
48190453010,0.0374,,,0.0174,,,0.0289,,,,0,0
48190453011,0.0328,,,0.0056,,,,,,,0,0
48190453012,0.0266,0.0111,,0.0034,0.0054,,,,,,0,0
48190453013,0.0208,,,0.0014,0.0037,,,,,,0,0
48190453014,0.0194,,,0.0014,0.0082,,,,0.0112,,0,0
