DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close,suppressed
59530085013,0.0246,,0.03,0.0051,0.0082,0.0706,0.0694,,0.0651,0.0069,0,0
59530085014,0.0258,,0.0313,0.0062,0.0107,0.0765,0.0737,,0.079,0.0091,0,0
59530085015,0.0219,,0.0419,0.0075,0.0252,0.0735,0.0734,,0.1344,0.0179,0,0
59530085030,0.0251,0.0367,0.0709,0.0255,,0.1306,0.1164,,0.0938,0.0119,0,0
59530085031,0.0236,0.0378,0.0693,0.0169,,0.1246,0.1103,,0.0822,0.0117,0,0
59530085032,0.0259,0.0191,0.0254,0.0145,,0.0854,0.0861,,0.0132,0.019,0,0
59530085033,0.034,0.0201,0.1529,0.0171,,0.0784,0.0909,,0.0655,0.0096,0,0
59530085034,0.0296,0.0857,0.0398,0.0207,,0.0712,0.0696,,0.028,0.0155,0,0
59530085036,0.0228,,0.0463,0.0133,,0.0668,0.1169,,0.0669,0.0061,0,0
59530085038,0.0286,0.0435,0.0342,0.0172,,0.0611,0.0435,,0.0224,0.0097,0,0
59530085040,0.02,,0.046,0.0143,0.0222,0.1581,0.1124,,0.0793,0.0135,0,0
59530085041,0.018,,0.0381,0.0121,0.0155,0.1224,0.0871,,0.1253,0.0171,0,0
59530085042,0.017,,0.0079,0.005,,0.0899,0.0639,,0.0358,0.0049,0,0
59530085043,0.0183,,0.0101,0.006,,0.0935,0.0665,,0.0363,0.0065,0,0
59530085044,0.014,,0.0221,0.0035,,0.0627,0.0446,,0.1166,0.0125,0,0
59530085047,0.0191,,0.0401,0.0134,0.018,0.1461,0.1039,,0.1079,0.0119,0,0
59530085048,0.0179,,0.041,0.0057,0.0131,0.1124,0.0799,,0.071,0.0083,0,0
59530085050,0.0275,0.0403,0.0433,0.0207,,0.1064,0.0949,,0.0404,0.0116,0,0
59530085054,0.0267,0.0111,0.0432,0.0159,0.0121,0.1201,0.0854,,0.0344,0.0091,0,0
59530085055,0.0257,0.033,0.0463,0.0178,,0.1247,0.0887,,0.0393,0.0127,0,0
59530085056,0.0177,,0.0389,0.0113,,0.0601,0.0737,,0.1126,0.0054,0,0
59530085057,0.0236,,0.0218,0.0099,0.0152,0.0659,0.0673,,0.0901,0.0099,0,0
59530085058,0.0126,,0.0087,0.0024,,0.0269,0.0192,,0.0232,0.0044,0,0
59530085059,0.0122,,0.0076,0.0022,,0.0246,0.0175,,0.0109,0.0029,0,0
59530085060,0.007,,0.0091,0.0001,,0.0278,0.0197,,0.0753,0.0047,0,0
59530086001,0.018,,0.0196,0.0045,,0.2364,0.1681,,0.1028,0.0032,0,0
59530086003,0.0145,,0.0479,0.0034,,0.0751,0.0534,,0.0895,0.0009,0,0
59530086004,0.0157,,0.0452,0.0034,,0.0781,0.0556,,0.0856,0.0018,0,0
59530086005,0.0179,,0.0375,0.0057,,0.1251,0.089,,0.0562,0.0076,0,0
59530086006,0.0173,,0.0111,0.0039,,0.211,0.15,,0.1005,0.0024,0,0
59530087002,0.0199,,0.0314,0.005,0.0096,0.0888,0.0631,,0.1363,0.0094,0,0
59530087004,0.0166,,0.0242,0.004,,0.0859,0.0611,,0.0721,0.0038,0,0
59530087007,0.0192,,0.0292,0.0046,0.0082,0.0813,0.0578,,0.1079,0.007,0,0
59530088003,0.0155,,0.0212,0.0033,,0.0736,0.0523,,0.0438,0.0033,0,0
59530088004,0.0142,,0.0319,0.0028,,0.0528,0.0376,,0.0685,0.0003,0,0
59530088005,0.0105,,,0.0016,,,,,,,0,0
59530088006,0.0139,,0.0393,0.0028,,0.0381,0.0271,,0.0763,0.0003,0,0
59530089001,0.0151,,0.0301,0.0023,0.0073,0.0642,0.0456,,0.2508,0.003,0,0
59530089002,0.0145,,0.0341,0.0019,0.0096,0.0726,0.0516,,0.2211,0.0036,0,0
59530090003,0.0144,,0.0349,0.0018,0.0092,0.0755,0.0537,,0.2264,0.0037,0,0
59530090007,0.0172,,0.0484,0.0034,0.006,0.149,0.106,,0.2333,0.0057,0,0
59530091001,0.0144,,0.0241,0.0016,0.0378,0.0411,0.0292,,0.1341,0.0022,0,0
59530091002,0.016,,0.0298,0.0022,0.0083,0.0942,0.067,,0.1862,0.0063,0,0
59530091003,0.0158,,0.0323,0.0022,0.0143,0.1062,0.0755,,0.277,0.0096,0,0
59530091004,0.0153,,0.0237,0.0021,0.0075,0.0783,0.0557,,0.1581,0.0051,0,0
59530091005,0.016,,0.0213,0.0022,0.0152,0.0948,0.0674,,0.2153,0.0074,0,0
59530091006,0.0161,,0.03,0.0022,0.0151,0.0959,0.0682,,0.2149,0.0076,0,0
59530092004,0.0199,,0.0254,0.014,0.0431,0.0771,0.0724,,0.1728,0.0083,0,0
59530092005,0.0173,,0.0652,0.0035,0.0138,0.1991,0.1416,,0.2021,0.0082,0,0
