DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close,suppressed
24460144003,0.0014,,,0.0002,,,,,,,0,0
24460144004,0.0008,,,,,,,,,,0,0
24460144005,0.0009,,,,,,,,,,0,0
24460144006,0.0003,,,,,,,,,,0,0
24460144009,0.0005,,,,,,,0.0244,,,0,0
24460144010,0.001,,,,,,,,,,0,0
24460144011,0.0003,,,,,,,,,,0,0
24460144013,0.0003,,,,,,,,,,0,0
24460144014,0.0016,,,,,,,,,,0,0
24460144015,0.0009,,,,,,,,,,0,0
24460144016,0.0006,,,0.0,,,,,,,0,0
24460144017,0.0011,,,,,,,,,,0,0
24460144018,0.0003,,,0.0,,,,,,,0,0
24460146001,0.0021,,,,,,,,,,0,0
24460146004,0.0015,,,0.0001,,,,,,,0,0
24460146005,0.0015,,,0.0001,,,,,,,0,0
24460146006,0.0017,,,0.0001,,,,,,,0,0
24460146007,0.0019,,,0.0001,,,,,,,0,0
24460146008,0.0023,,,,,,,,,,0,0
24460146009,0.0016,,,0.0001,,,,,,,0,0
24460146010,0.0013,,,0.0001,,,,,0.0059,,0,0
24460147004,0.0033,,,,,,,,,,0,0
24460147005,0.0042,,,0.0003,,,,,,,0,0
24460147006,0.0039,,,0.0003,,,,,,,0,0
24460147007,0.0043,,,0.0003,,,,,,,0,0
24460147008,0.004,,,0.0003,,,,,,,0,0
24460147009,0.0033,,,0.0001,,,,,,,0,0
24460147010,0.0028,,,,,,,,,,0,0
24460147011,0.0029,,,,,,,,,,0,0
24460147013,0.0025,,,,,,,,,,0,0
24460147014,0.0026,,,,,,,,,,0,0
24460147015,0.0033,,,,,,,,,,0,0
24460147016,0.0036,,,0.0003,,,,,,,0,0
24460147018,0.0043,,,0.0003,,,,,,,0,0
24460147019,0.0039,,,0.0003,,,,,,,0,0
24460147020,0.0021,,,,,,,,,,0,0
24460147021,0.0035,,,0.0003,,,,,,,0,0
24460147022,0.0034,,,,,,,,,,0,0
24460147023,0.0041,,,0.0003,,,,,,,0,0
24460148001,0.0033,,,0.0016,,,,,,,0,0
24460148004,0.0026,,,0.0003,,,,,,,0,0
24460148005,0.0011,,,0.0001,,,,,,,0,0
24460148006,0.0014,,,0.0001,,,,,,,0,0
24460148007,0.0018,,,,,,,,,,0,0
24460148008,0.0018,,,0.0,,,,,,,0,0
24460148015,0.0005,0.0035,,,,,,,0.0051,,0,0
24460148016,0.0004,,,,,,,,,,0,0
24460148017,0.0022,,,,,,,,,,0,0
24460148020,0.0025,,,0.0,,,,,,,0,0
