DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close,suppressed
35320285004,0.013,0.0925,0.0632,0.0165,0.0579,0.0248,0.0176,0.1652,0.0386,,0,0
35320285005,0.014,0.1027,0.0505,0.0221,0.0626,0.0286,0.0204,0.2084,0.0281,,0,0
35320285006,0.014,0.1027,0.0508,0.0222,0.0626,0.0286,0.0204,0.2084,0.0281,,0,0
35320285007,0.0148,0.1218,0.0525,0.0229,0.0742,0.03,0.0214,0.2683,0.0292,,0,0
35320285008,0.0188,0.2108,0.0449,0.0192,0.0909,0.0336,0.0239,0.2683,0.0149,,0,0
35320285009,0.013,0.0859,0.038,0.0264,0.0637,0.0284,0.0202,0.1439,0.0237,,0,0
35320285010,0.0115,0.0742,0.0333,0.0194,0.0533,0.0269,0.0192,0.1218,0.0252,,0,0
35320285011,0.0071,0.0531,0.0201,0.0162,0.0371,,,0.0638,0.0307,,0,0
35320285012,0.0072,,0.0074,0.027,,0.0249,0.0177,0.041,0.0125,,0,0
35320285013,0.0076,0.0078,0.0098,0.0195,0.0093,,,0.0522,,,0,0
35320285014,0.008,0.0173,0.011,0.0178,0.0106,,,0.0577,,,0,0
35320286001,0.0067,,,0.0334,,0.0267,0.019,,0.0143,,0,0
35320286002,0.0064,,0.0068,0.0169,,,,0.0381,,,0,0
35320286003,0.0065,,0.007,0.0175,,,,0.0389,,,0,0
35320286004,0.0069,,0.0079,0.0184,,,,0.0434,,,0,0
35320286005,0.0064,,0.0066,0.0216,,,,0.0368,0.0106,,0,0
35320286006,0.0052,,,0.0118,,0.0282,0.02,,0.0161,,0,0
35320286007,0.0057,,,0.0136,,0.0305,0.0217,,0.0405,,0,0
35320286008,0.0058,,,0.0132,,0.0295,0.021,,0.0278,,0,0
35320286009,0.006,,,0.0106,,0.0253,0.018,,0.0218,,0,0
35320286010,0.005,,,0.0139,,0.0487,0.0346,,0.0257,,0,0
35320286011,0.0056,,,0.0165,,0.043,0.0306,,0.0265,,0,0
35320287001,0.0086,0.0281,0.0206,0.0115,0.0252,0.037,0.0263,0.0452,0.05,,0,0
35320287002,0.0083,0.0288,0.0253,0.0128,0.0287,0.0352,0.025,0.0565,0.0494,,0,0
35320287003,0.0083,0.0307,0.0287,0.0162,0.0331,0.0298,0.0212,0.0624,0.0571,,0,0
35320287004,0.0097,0.0471,0.0394,0.0144,0.0365,0.0545,0.0388,0.0631,0.0512,,0,0
35320287005,0.0096,0.0364,0.0355,0.0129,0.0345,0.0803,0.0394,0.0537,0.0476,,0,0
35320287008,0.006,,,0.0389,,0.0262,0.0186,,0.0135,,0,0
35320287009,0.0051,,,0.0227,,0.0251,0.0179,,0.0127,,0,0
35320287010,0.0052,,,0.0239,,0.0256,0.0182,,0.013,,0,0
35320287011,0.0045,,,0.0155,,,,,0.0101,,0,0
35320287012,0.0049,,,0.017,,0.0264,0.0187,,0.0139,,0,0
35320287013,0.0057,,,0.0251,,0.0321,0.0228,,0.0317,,0,0
35320287014,0.006,0.0262,0.0146,0.0389,0.0198,,,0.0543,0.0423,,0,0
35320288002,0.007,0.0085,0.0068,0.0098,0.02,0.0313,0.0223,,0.0104,,0,0
35320288003,0.0075,,0.0173,0.0097,0.0204,0.0385,0.0274,0.0373,0.0255,,0,0
35320288007,0.0079,,0.033,0.009,,0.0676,0.0204,0.043,0.0272,,0,0
35320288008,0.0081,,0.034,0.0093,0.0162,0.066,0.0221,0.0472,0.0218,,0,0
35320288009,0.0087,0.0247,0.0375,0.0099,0.0217,0.0714,0.0239,0.0512,0.0185,,0,0
35320288010,0.0084,,0.036,0.0095,0.0159,0.0731,0.0217,0.046,0.0228,,0,0
35320288011,0.0084,0.0081,0.0365,0.0093,0.0123,0.0751,0.0182,0.0417,0.0272,,0,0
35320288012,0.0073,,0.0241,0.0084,,0.0435,,0.0376,0.0272,,0,0
35320288013,0.0085,0.0303,0.0319,0.0116,0.0274,0.0821,0.0383,0.0472,0.0486,,0,0
35320288015,0.0085,0.0271,0.0209,0.0111,0.0242,0.0588,0.0232,0.0441,0.0436,,0,0
35320288016,0.0077,,0.0175,0.0101,0.0202,0.0397,0.0283,0.0378,0.0261,,0,0
35320288017,0.0088,0.0304,0.033,0.0119,0.0274,0.0801,0.0381,0.0472,0.0447,,0,0
35320288019,0.009,0.044,0.0416,0.011,0.024,0.0656,0.026,0.0554,0.0246,,0,0
35320288021,0.0123,0.0858,0.0353,0.013,0.0806,,,0.0886,0.0382,,0,0
35320288022,0.0069,,0.0235,0.0095,,0.0393,,,0.0272,,0,0
