DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close,suppressed
35300774001,0.0022,,,,,,,,,,0,0
35300774002,0.0019,,,,,,,,,,0,0
35300774003,0.0031,,,,,,,,,,0,0
35300774004,0.0008,,,,,,,,,,0,0
35300774005,0.0012,,,0.0001,,,,,,,0,0
35300774006,0.001,,,0.0001,,,,,,,0,0
35300774007,0.001,,,,,,,,,,0,0
35300774008,0.0011,,,0.0001,,,,,,,0,0
35300774009,0.0012,,,0.0011,,,,,,,0,0
35300775001,0.0009,,,,,,,,,,0,0
35300775002,0.0007,,,,,,,,,,0,0
35300775003,0.0008,,,,,,,,,,0,0
35300775004,0.0024,,,,,,,,,,0,0
35300775005,0.0023,,,,,,,,,,0,0
35300775006,0.0022,,,0.0,,,,,,,0,0
35300775007,0.0009,,,,,,,,,,0,0
35300775008,0.0007,,,,,,,,,,0,0
35300776001,0.0027,,0.0056,,,0.0217,0.0154,,,,0,0
35300776002,0.0027,,0.0056,,0.0066,0.0217,0.0154,,,,0,0
35300776003,0.0027,,0.0056,,0.0066,0.0217,0.0154,,,,0,0
35300776005,0.0053,,,0.0022,,0.0544,0.0387,0.037,0.2432,0.0003,0,0
35300776006,0.0055,,,0.0025,,0.0507,0.036,0.0386,0.2719,0.0004,0,0
35300776007,0.0083,,,0.0035,,0.0435,0.0309,0.0373,0.1907,0.0003,0,0
35300776008,0.0057,,,0.0023,,0.0627,0.0446,,0.1236,0.0002,0,0
35300776009,0.0055,,,0.0027,,0.0627,0.0446,0.0401,0.1458,0.0004,0,0
35300776010,0.0052,,,0.0024,,0.2544,0.181,,0.0999,0.0001,0,0
35300776011,0.004,,,0.0015,,0.0771,0.0548,,0.0816,0.0001,0,0
35300776012,0.0053,,,0.0021,,0.0755,0.0537,,0.1037,0.0002,0,0
35300776013,0.0044,,,0.0016,,0.0903,0.0642,,0.0782,0.0,0,0
35300776014,0.0044,,,0.0017,,0.1157,0.0823,,0.0926,0.0,0,0
35300776015,0.0051,,,0.002,,0.0882,0.0627,,0.1028,0.0002,0,0
35300776016,0.0046,,,0.0019,,0.1713,0.1218,,0.1517,0.0001,0,0
35300776017,0.0045,,,0.0016,,0.0926,0.0658,,0.0785,0.0001,0,0
35300776018,0.0047,,,0.0017,,0.1195,0.085,,0.0925,0.0001,0,0
35300776019,0.0045,,,0.0017,,0.1157,0.0823,,0.0916,0.0,0,0
35300776020,0.005,,,0.0023,,0.0493,0.0351,0.0376,0.1091,0.0003,0,0
35300776022,0.0045,,,0.0018,,0.1058,0.0752,,0.1061,0.0001,0,0
35300776023,0.0025,,0.0056,,0.0066,0.0217,0.0154,,,,0,0
35300776024,0.0035,,0.0056,0.001,0.0066,0.0217,0.0154,,,,0,0
35300776025,0.0049,,,0.0019,,0.0627,0.0446,,0.0805,0.0002,0,0
35300776026,0.0045,,,0.0016,,0.0974,0.0693,,0.0795,0.0001,0,0
35300776027,0.0043,,,0.0015,,0.0771,0.0548,,0.0698,0.0001,0,0
35300777001,0.0085,,,0.0047,,0.0342,0.0243,0.0537,0.0701,0.0017,0,0
35300777002,0.0064,,,0.0116,0.0083,0.0295,0.021,0.0617,0.0651,0.0006,0,0
35300777005,0.0077,,,0.0033,,0.043,0.0306,0.0444,0.0946,0.0012,0,0
35300777006,0.0053,,,0.0019,,0.031,0.0221,,0.0503,0.0002,0,0
35300777007,0.0051,,,0.0017,,0.028,0.0199,,0.0477,0.0002,0,0
35300777008,0.0056,,,0.004,0.0128,0.0249,0.0177,0.0947,0.0581,0.0003,0,0
35300777009,0.006,,,0.004,0.0142,0.0251,0.0179,0.1056,0.0605,0.0004,0,0
