DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close,suppressed
35250191010,0.0309,0.0292,,0.002,,0.0406,0.0289,,0.011,0.0091,0,0
35250191011,0.035,0.0292,,0.0032,,0.0451,0.0321,,0.0122,0.0102,0,0
35250191012,0.0404,0.0196,,0.008,0.0039,0.0544,0.0387,0.0398,0.0255,0.0154,0,0
35250192001,0.02,,0.0177,0.0022,,0.0578,0.0411,0.0392,0.0156,0.0055,0,0
35250192002,0.0257,,0.0088,0.0014,,0.0594,0.0423,,0.0154,0.0077,0,0
35250192003,0.0255,,0.0146,0.0012,,0.0411,0.0292,,0.0221,0.0054,0,0
35250192008,0.024,,0.0316,0.0038,0.0218,0.0751,0.0534,0.112,0.0602,0.0113,0,0
35250192011,0.021,,0.0861,0.0029,0.0186,0.044,0.0313,0.0565,0.0221,0.0067,0,0
35250192012,0.0254,,0.0081,0.0013,,0.051,0.0363,,0.0152,0.0047,0,0
35250192013,0.0254,,0.0081,0.0015,,0.0512,0.0364,,0.0228,0.0047,0,0
35250192014,0.0262,,0.0088,0.0027,,0.0542,0.0386,,0.0176,0.0058,0,0
35250192015,0.0244,,0.0072,0.0012,,,,,0.0334,0.0029,0,0
35250192016,0.0251,,0.0163,0.0012,,0.0327,0.0232,0.0381,0.0108,0.0043,0,0
35250192017,0.0257,,0.0136,0.0012,,0.0549,0.0391,,0.0118,0.0053,0,0
35250192020,0.0152,,0.0073,,,,,,0.0264,0.003,0,0
35250193001,0.0233,,0.0127,0.001,,0.0528,0.0376,,0.0143,0.0058,0,0
35250193002,0.0226,,0.0168,0.0027,,0.0514,0.0365,0.0384,0.0139,0.0051,0,0
35250193003,0.0232,,0.0118,0.001,,0.0411,0.0292,,0.0111,0.0035,0,0
35250194001,0.0217,,0.0115,0.0021,0.0115,0.0607,0.0431,,0.0164,0.0091,0,0
35250194002,0.0224,,0.0126,0.0021,0.0124,0.0673,0.0479,,0.0182,0.0121,0,0
35250194003,0.0245,,0.01,0.0011,,0.0411,0.0292,,0.0221,0.0083,0,0
35250194004,0.0251,,0.0081,0.0012,,0.0316,0.0225,,0.0119,0.0065,0,0
35250196001,0.0208,,0.0131,0.0029,0.0227,0.1655,0.1177,0.0472,0.0448,0.0087,0,0
35250196002,0.0208,,0.0247,0.0029,0.0202,0.0974,0.0693,0.0543,0.0263,0.0078,0,0
35250197001,0.018,,0.0098,0.0021,0.0182,0.0974,0.0693,0.0427,0.0263,0.0078,0,0
35250197002,0.0186,,0.0116,0.0022,0.021,0.1195,0.085,0.0456,0.0323,0.0081,0,0
35250197003,0.0188,,0.0126,0.0023,0.0231,0.1122,0.0798,0.0476,0.0303,0.0076,0,0
35250197004,0.0217,,0.0272,0.0034,0.1136,0.074,0.0526,0.0603,0.0309,0.0084,0,0
35250197005,0.0202,,0.0238,0.0028,0.0283,0.0638,0.0454,0.0532,0.0173,0.0057,0,0
35250199004,0.0183,,0.0076,0.0023,,0.0273,0.0194,,0.0191,0.0001,0,0
35250199008,0.0184,,,0.001,0.026,,,,,,0,0
35250199011,0.0218,,,0.0009,0.0215,,,,,0.0011,0,0
35250199012,0.02,0.0077,0.0109,0.0041,0.0077,0.0385,0.0546,,0.0104,0.0012,0,0
35250199013,0.023,,,0.001,0.0221,,,,,0.0019,0,0
35250199014,0.0198,,,0.0006,0.0546,,,,,0.0006,0,0
35250199015,0.0206,,,0.0013,0.0529,,,,,0.0008,0,0
35250199016,0.0205,,,0.0015,0.0469,,,,,0.0008,0,0
35250199017,0.0201,,,0.0013,0.0619,,,,,0.0007,0,0
35250199018,0.0202,,,0.0015,0.0615,,,,,0.0007,0,0
35250199019,0.0201,,,0.0008,0.0897,,,,,0.0006,0,0
35250199020,0.02,,,0.0012,0.0897,,,,,0.0006,0,0
35250199021,0.0174,,,0.0014,0.0502,,,,,0.0006,0,0
35250199022,0.019,,,0.001,0.0453,,,,,0.0005,0,0
35250199023,0.0184,0.0118,0.0101,0.0065,,0.0269,0.0192,0.0456,0.031,0.0002,0,0
35250199024,0.0163,0.0118,,0.0064,,,,,0.031,,0,0
35250199025,0.0196,0.0114,0.0217,0.0067,,0.031,0.0221,0.0548,0.0299,0.0009,0,0
35250199026,0.0211,0.0078,0.0344,0.0058,,0.0883,0.0628,0.0763,0.0346,0.0037,0,0
35250199027,0.0291,,,0.0047,,,,,,,0,0
35250199028,0.0287,,0.0068,0.0043,,0.0254,0.0181,,,,0,0
