DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close,suppressed
35300880014,0.0182,,,0.0002,0.0053,,,,0.1288,,0,0
35300880018,0.0198,,,0.0004,,,,,0.0145,0.0003,0,0
35300880019,0.0191,,,0.0003,,,,,0.0132,0.0003,0,0
35300880020,0.014,,,0.0003,,0.0239,,,0.013,,0,0
35300881001,0.0365,0.0171,,0.0032,,0.0256,,,0.1266,0.0019,0,0
35300881002,0.0333,0.0078,,0.0024,,,,,0.0694,0.0011,0,0
35300881003,0.035,0.0159,,0.0047,,,0.0185,0.0386,0.1165,0.0052,0,0
35300882001,0.0348,0.0386,,0.0149,,,,,0.2471,0.006,0,0
35300882002,0.0359,0.0086,,0.014,,,,,0.0954,0.0014,0,0
35300882003,0.0354,0.0114,,0.0139,,0.0246,,,0.0909,0.0019,0,0
35300882004,0.0306,0.0077,,0.0038,0.0082,,,,0.12,0.0012,0,0
35300883001,0.0162,,,0.0027,,0.0474,0.0337,,0.0863,,0,0
35300883002,0.0192,,,0.0049,,0.0568,0.0217,,0.0584,0.0084,0,0
35300883003,0.0183,0.0314,,0.0052,,0.0954,0.0477,,0.0505,0.0049,0,0
35300883004,0.019,,,0.0049,,0.0451,0.0321,,0.1312,0.003,0,0
35300883005,0.0177,,,0.0038,,0.044,0.0313,,0.1298,0.0038,0,0
35300883006,0.018,,,0.0042,,0.0833,0.0593,,0.0798,0.0012,0,0
35300884001,0.0149,,,0.0019,,0.0377,0.0268,,0.0467,0.0003,0,0
35300884003,0.0094,,,0.0014,,,,,,0.0004,0,0
35300884004,0.0078,,,0.001,,0.0377,0.0268,,0.0102,,0,0
35300884005,0.0182,,,0.0043,,0.0565,0.0199,,0.0503,0.0075,0,0
35300884006,0.0213,0.0101,,0.0042,0.0125,0.2332,0.0176,,0.1736,0.0018,0,0
35300884007,0.0224,0.0124,,0.0045,0.0128,0.2083,,,0.1642,0.0026,0,0
35300884008,0.0151,0.0372,,0.0124,0.0366,0.042,0.0299,,0.1214,0.0058,0,0
35300884009,0.0141,0.0393,,0.0059,0.0276,0.0843,0.0411,,0.1683,0.0041,0,0
35300884010,0.0141,0.1016,,0.0051,0.1136,0.0782,0.0376,,0.1434,0.0046,0,0
35300884011,0.0147,0.0922,,0.0057,0.0987,0.0474,0.0337,,0.1423,0.0064,0,0
35300884012,0.0132,0.0445,,0.0042,0.0344,0.0942,0.047,,0.2047,0.0033,0,0
35300884013,0.0123,0.0315,,0.0032,0.0283,0.0841,0.0598,,0.1803,0.0028,0,0
35300884014,0.0143,,,0.0035,,0.0295,0.021,,0.0616,0.0056,0,0
35300884015,0.0138,0.0083,,0.0057,0.0125,0.0251,0.0179,,0.0247,0.0029,0,0
35300884017,0.0144,0.0292,,0.0123,0.027,0.0373,0.0265,,0.0988,0.0058,0,0
35300884018,0.0143,0.0098,,0.0041,0.0147,0.0288,0.0205,,0.0393,0.0049,0,0
35300884019,0.0177,0.0076,,0.0044,0.0115,0.0802,0.0358,,0.0469,0.0064,0,0
35300884020,0.0184,,,0.0032,0.0148,0.0786,0.0193,,0.1411,0.0025,0,0
35300884021,0.0202,0.0085,,0.0037,0.0223,0.0933,0.0175,,0.1484,0.0014,0,0
35300884022,0.0203,0.0079,,0.0037,0.0672,0.0931,0.0223,,0.178,0.0022,0,0
35300884023,0.0148,0.0353,,0.0052,0.0241,0.0821,0.0393,,0.1443,0.0045,0,0
35300884026,0.0004,,,0.0015,,,,,,0.011,0,0
35300884027,0.0213,,,0.0039,,,,,0.0116,0.0226,0,0
35300884028,0.0142,,,0.0013,,,,,,0.0004,0,0
35300884029,0.0003,,,,,,,,,0.0057,0,0
35300884030,0.0144,0.0177,,0.0037,0.0123,0.0253,0.018,,0.0587,0.0064,0,0
35300884031,0.0137,0.0166,,0.0034,0.0116,,,,0.0605,0.0052,0,0
35300884032,0.0132,,,0.0028,,0.0366,0.026,,0.0693,0.0037,0,0
35300884033,0.011,0.0318,,0.0023,0.0171,0.1684,0.1198,,0.1632,0.0017,0,0
35300884034,0.0107,0.0225,,0.0021,0.0162,0.3333,0.2194,,0.1803,0.0018,0,0
35300884035,0.0104,0.0248,,0.0018,0.0128,0.0903,0.0642,,0.1182,0.001,0,0
35300884036,0.0096,0.0079,,0.0018,,0.0447,0.0318,,0.0401,,0,0
