DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close,suppressed
35560241008,0.0189,,,0.0066,0.0189,0.0958,0.0193,,0.0233,,0,0
35560241012,0.0145,,,0.0062,0.0182,0.0944,0.0192,,0.0164,,0,0
35560241013,0.0195,0.1616,0.0164,0.0316,0.0278,,0.0553,0.067,,,0,0
35560241014,0.0098,,,0.0044,0.0315,0.1157,,,0.076,,0,0
35560241015,0.0151,,0.0186,0.0123,,0.0246,0.0478,0.0631,,,0,0
35560241016,0.0108,,,0.0049,0.0378,0.1682,0.0182,,0.1002,,0,0
35560242001,0.0107,,,0.0042,0.0276,0.1453,0.0258,,0.0244,,0,0
35560242002,0.0099,,,0.0037,0.027,0.1799,0.0265,,0.0209,,0,0
35560242004,0.0125,,,0.0059,0.0162,0.0832,0.018,,0.0143,,0,0
35560242005,0.021,0.0299,0.0547,0.0263,0.0227,0.0445,0.0919,0.1143,,,0,0
35560242007,0.01,,0.0077,0.0065,,0.0266,,,,,0,0
35560242008,0.01,,0.0078,0.0066,,0.0266,,,,,0,0
35560242009,0.0189,0.0094,0.0618,0.0161,0.0134,0.1372,0.0516,0.0624,0.0123,,0,0
35560242010,0.0232,0.0325,0.1461,0.0301,0.0219,0.1066,0.0898,0.0916,,,0,0
35560242011,0.0095,,,0.0058,,,,,,,0,0
35560243001,0.0452,0.0893,0.0439,0.071,0.1416,0.0638,0.2897,0.1939,0.0175,,0,0
35560243002,0.0478,0.1069,0.0544,0.0592,0.1126,0.0694,0.5175,0.1439,0.0149,,0,0
35560243003,0.0433,0.1294,0.0581,0.0513,0.0989,0.1017,0.3192,0.1167,0.0132,,0,0
35560243004,0.0406,0.121,0.0625,0.0504,0.0875,0.1071,0.317,0.1167,0.0112,,0,0
35560243005,0.0441,0.1016,0.0506,0.0611,0.0815,0.0733,0.5156,0.1439,0.0125,,0,0
35560243006,0.0405,0.089,0.0485,0.0644,0.0952,0.0667,0.2823,0.1874,0.0142,,0,0
35560243007,0.0346,0.062,0.0576,0.0563,0.0631,0.0521,0.1994,0.156,,,0,0
35560243008,0.0396,0.1206,0.0574,0.055,0.0647,0.0587,0.2844,0.1245,0.0104,,0,0
35560243009,0.0341,0.0809,0.0593,0.044,0.0711,0.0936,0.2249,0.1036,,,0,0
35560243010,0.033,0.108,0.0725,0.042,0.0901,0.1371,0.2072,0.0886,,,0,0
35560243011,0.029,0.0868,0.0833,0.0362,0.0855,0.1324,0.1856,0.0763,,,0,0
35560243012,0.03,0.0666,0.0642,0.0391,0.0645,0.1224,0.1418,0.0808,,,0,0
35560243013,0.0322,0.0791,0.0653,0.0437,0.032,0.1029,0.1672,0.0947,,,0,0
35560243014,0.0295,0.0585,0.0729,0.0437,0.0326,0.0661,0.1387,0.1098,,,0,0
35560243018,0.0255,0.0527,0.0543,0.0321,0.0271,0.0435,0.1102,0.156,,,0,0
35560243019,0.0316,0.0654,0.0431,0.0428,0.0585,0.0345,0.1607,0.2925,0.0125,,0,0
35560244001,0.0259,0.0432,0.1044,0.036,0.0269,0.1126,0.1119,0.0872,,,0,0
35560244002,0.0272,0.0516,0.0813,0.0362,0.0384,0.1341,0.1272,0.0774,,,0,0
35560244003,0.0267,0.0487,0.0701,0.035,0.0405,0.1729,0.1136,0.0687,,,0,0
35560244004,0.0247,0.0491,0.0681,0.0323,0.0588,0.1386,0.1037,0.0617,,,0,0
35560244005,0.0223,0.0385,0.0615,0.0215,0.0312,0.2055,0.0884,0.0537,,,0,0
35560244006,0.024,0.038,0.0659,0.0355,0.0272,0.3191,0.0949,0.059,,,0,0
35560244007,0.024,0.0389,0.0771,0.0334,0.0363,0.1998,0.1034,0.0654,,,0,0
35560244008,0.0232,0.034,0.1007,0.0324,0.0217,0.1527,0.0927,0.0723,0.0108,,0,0
35560244009,0.0208,0.0208,0.0647,0.0292,0.022,0.1557,0.0627,0.0624,0.0123,,0,0
35560244010,0.0213,0.0235,0.0555,0.0306,0.0243,0.2114,0.0875,0.0565,0.0112,,0,0
35560244011,0.0214,0.0313,0.0512,0.0259,0.0276,0.4088,0.0815,0.0517,0.0102,,0,0
35560244012,0.0214,0.0313,0.0512,0.0259,0.0276,0.4088,0.0815,0.0517,0.0102,,0,0
35560245001,0.0236,0.0749,0.1175,0.0287,0.0917,0.1038,0.1693,0.059,,,0,0
35560245002,0.0216,0.0627,0.1166,0.0159,0.0639,0.1122,0.1317,0.0507,,,0,0
35560245003,0.021,0.0478,0.1471,0.015,0.0594,0.1185,0.1169,0.0463,,,0,0
35560245004,0.0225,0.0469,0.1114,0.0168,0.0582,0.1145,0.1249,0.0527,,,0,0
35560245005,0.0196,0.0369,0.107,0.0142,0.0578,0.1273,0.1082,0.0444,,,0,0
35560245006,0.0246,0.061,0.0889,0.03,0.0581,0.1165,0.1275,0.0577,,,0,0
