DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close,suppressed
24470133004,0.0238,0.0452,0.0487,0.0233,0.0428,0.2833,0.1293,0.0704,0.0638,,0,0
24470133005,0.0238,0.0196,0.0556,0.02,0.0184,0.2399,0.1845,0.0678,0.0468,,0,0
24470133006,0.0244,0.0191,0.0424,0.0267,0.0204,0.1992,0.0641,0.046,0.0582,,0,0
24470133007,0.0178,,0.0544,0.0144,,0.1586,0.0688,0.0452,0.0484,,0,0
24470133008,0.0204,0.0296,0.0746,0.0155,0.0186,0.1622,0.0891,0.0687,0.0425,,0,0
24470134001,0.0182,,0.0671,0.0142,0.0037,0.1136,0.0447,0.0444,0.0601,,0,0
24470134002,0.0186,,0.0756,0.0143,,0.1203,0.0541,0.0472,0.0463,,0,0
24470134003,0.0184,,0.0914,0.0129,,0.1163,0.0514,0.0512,0.058,,0,0
24470134004,0.0195,0.0166,0.163,0.0136,,0.1221,0.0546,0.0543,0.0357,,0,0
24470134005,0.0182,,0.0895,0.0128,,0.122,0.0564,0.0502,0.0371,,0,0
24470134006,0.0187,0.0272,0.0796,0.0157,0.0171,0.1558,0.0805,0.0631,0.0422,,0,0
24470134007,0.0198,0.0282,0.0981,0.0132,0.0171,0.1603,0.0786,0.0631,0.0445,,0,0
24470134008,0.021,0.0333,0.085,0.0139,0.0171,0.1631,0.0808,0.0631,0.0518,,0,0
24470135001,0.022,0.0381,0.0798,0.0151,0.0196,0.1723,0.0857,0.0723,0.056,,0,0
24470135004,0.0265,0.0896,0.227,0.0203,0.0525,0.1933,0.0972,0.156,0.0728,,0,0
24470135005,0.03,0.1297,0.1362,0.0212,0.0531,0.1641,0.082,0.1517,0.0636,,0,0
24470135006,0.032,0.1502,0.1436,0.0202,0.073,0.1609,0.0646,0.2252,0.0746,,0,0
24470135007,0.0233,0.0544,0.0812,0.0164,0.0295,0.1283,0.0688,0.0796,0.0412,,0,0
24470136001,0.019,0.0211,0.0603,0.0152,0.0199,0.1759,0.1004,0.0733,0.034,,0,0
24470136002,0.0205,0.0473,0.0943,0.014,0.0339,0.1746,0.0801,0.0947,0.0584,,0,0
24470136003,0.0266,0.0521,0.1006,0.0212,0.0387,0.2266,0.1109,0.1098,0.1088,,0,0
24470136004,0.0264,0.0508,0.0916,0.022,0.0373,0.2302,0.1158,0.1056,0.1191,,0,0
24470136008,0.0431,0.136,0.0929,0.023,0.1508,0.2392,0.0785,0.46,0.1136,,0,0
24470136011,0.0406,0.0925,0.0748,0.023,0.1108,0.4279,0.1192,0.2448,0.078,,0,0
24470136012,0.027,0.0502,0.048,0.0204,0.0707,0.5325,0.2378,0.1098,0.0414,,0,0
24470136013,0.0327,0.0926,0.1079,0.0212,0.079,0.2178,0.0907,0.2084,0.0823,,0,0
24470136014,0.0312,0.1201,0.2174,0.0217,0.0704,0.1604,0.0721,0.2164,0.0812,,0,0
24470137001,0.031,0.0911,0.054,0.0275,0.0954,0.5912,0.0859,0.0785,0.0509,,0,0
24470137002,0.0301,0.0866,0.0527,0.0256,0.0922,0.5833,0.0853,0.0763,0.0403,,0,0
24470137003,0.0482,0.079,0.0715,0.0268,0.0985,0.6194,0.151,0.1756,0.048,,0,0
24470137004,0.0333,0.1376,0.056,0.0297,0.1052,0.2449,0.0563,0.0753,0.0381,,0,0
24470137005,0.0372,0.1321,0.068,0.0235,0.1364,0.3391,0.0796,0.1605,0.0652,,0,0
24470137006,0.0371,0.1583,0.0755,0.0209,0.1634,0.2673,0.0643,0.1143,0.0658,,0,0
24470137007,0.0378,0.0995,0.0634,0.0239,0.1216,0.2579,0.049,0.0774,0.0447,,0,0
24470138001,0.0335,0.1065,0.0532,0.0312,0.1179,0.3467,0.0706,0.0678,0.0374,,0,0
24470138002,0.0315,0.1172,0.0443,0.0294,0.1458,0.2695,0.0583,0.0565,0.0472,,0,0
24470138003,0.0356,0.0948,0.0475,0.0264,0.2112,0.2809,0.0563,0.0577,0.041,,0,0
24470139001,0.0316,0.1163,0.0446,0.0292,0.1546,0.2701,0.0586,0.0571,0.0476,,0,0
24470139002,0.0368,0.0897,0.0564,0.026,0.1949,0.2705,0.0522,0.0537,0.0358,,0,0
24470139003,0.0355,0.0949,0.0463,0.0264,0.208,0.2825,0.0563,0.0577,0.0409,,0,0
24470139004,0.0342,0.0755,0.0665,0.0215,0.1246,0.2527,0.0239,0.0565,0.0709,,0,0
24470140001,0.0322,0.1138,0.0574,0.0252,0.1215,0.2594,0.0493,0.0512,0.0633,,0,0
24470140002,0.0336,0.1082,0.0588,0.0256,0.1119,0.2598,0.0473,0.0489,0.0559,,0,0
24470140003,0.0363,0.11,0.0562,0.0229,0.0755,0.2335,0.0214,0.0472,0.1326,,0,0
24470140004,0.038,0.1194,0.0663,0.0252,0.1196,0.2464,0.0239,0.0543,0.079,,0,0
24470140005,0.0329,0.1023,0.0773,0.0208,0.0889,0.2592,0.021,0.0484,0.0782,,0,0
24470140006,0.0389,0.1418,0.0625,0.0244,0.0801,0.2402,0.0214,0.0448,0.0946,,0,0
24470141001,0.0307,0.1516,0.0563,0.0234,0.0612,0.2384,0.0194,,0.0654,,0,0
24470141002,0.0267,0.1063,0.0533,0.0237,0.0781,0.2239,0.0445,0.0441,0.0505,,0,0
