DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close,suppressed
47080175137,,,,,,,,,,,0,0
47080175138,,,,,,,,,,,0,0
47080175139,,,,,,,,,,,0,0
47080175140,,,,,,,,,,,0,0
47080175141,,,,,,,,,,,0,0
47080175142,,,,,,,,,,,0,0
47080175143,,,,,,,,,,,0,0
47080175144,,,,,,,,,,,0,0
47080175145,,,,,,,,,,,0,0
47080175146,,,,,,,,,,,0,0
47080175147,,,,,,,,,,,0,0
47080175148,0.0001,,,,,,,,,,0,0
47080175149,,,,,,,,,,,0,0
47080175150,,,,,,,,,,,0,0
47080175151,,,,,,,,,,,0,0
47080175152,,,,,,,,,,,0,0
47080175153,,,,,,,,,,,0,0
47080175154,,,,,,,,,,,0,0
47080175155,,,,,,,,,,,0,0
47080175156,,,,,,,,,,,0,0
47080175157,,,,,,,,,,,0,0
47080175158,,,,,,,,,,,0,0
47080175159,,,,,,,,,,,0,0
47080175160,,,,,,,,,,,0,0
47080175161,,,,,,,,,,,0,0
47080175162,,,,,,,,,,,0,0
47080175163,,,,,,,,,,,0,0
47080175164,,,,,,,,,,,0,0
47080175165,,,,,,,,,,,0,0
47080175166,,,,,,,,,,,0,0
47080175167,,,,,,,,,,,0,0
47080175168,,,,,,,,,,,0,0
47080175169,,,,,,,,,,,0,0
47080175170,,,,,,,,,,,0,0
47080175171,,,,,,,,,,,0,0
47080175172,,,,,,,,,,,0,0
47080175173,,,,,,,,,,,0,0
47080175174,,,,,,,,,,,0,0
47080175175,,,,,,,,,,,0,0
47080175176,,,,,,,,,,,0,0
47080175177,,,,,,,,,,,0,0
47080175178,,,,,,,,,,,0,0
47080175179,,,,,,,,,,,0,0
47080175180,,,,,,,,,,,0,0
47080175181,,,,,,,,,,,0,0
47080175182,,,,,,,,,,,0,0
47080175183,,,,,,,,,,,0,0
47080175184,,,,,,,,,,,0,0
47080175185,,,,,,,,,,,0,0
