DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close,suppressed
59260362002,0.0103,,0.034,0.0072,0.0092,0.0645,0.0459,,0.0116,0.0016,0,0
59260362003,0.0108,,0.0326,0.0079,,0.1067,0.0759,,0.0222,0.0027,0,0
59260362004,0.0105,,0.0349,0.0097,,0.1078,0.0767,,0.0218,0.0038,0,0
59260362005,0.0108,,0.0338,0.0101,,0.1045,0.0743,,0.0232,0.0032,0,0
59260362006,0.0118,,0.0464,0.0101,,0.1122,0.0798,,0.0366,0.0016,0,0
59260363001,0.0101,,0.0512,0.0063,0.0157,0.0642,0.0457,,0.0205,0.001,0,0
59260363002,0.0095,,0.0126,0.0036,0.0125,0.1897,0.1349,,0.0513,0.0019,0,0
59260363003,0.0097,,0.0077,0.005,,0.0514,0.0365,,0.0354,0.0032,0,0
59260363004,0.0095,,0.0074,0.005,,0.0487,0.0346,,0.0132,0.0028,0,0
59260363005,0.009,,0.0068,0.0037,,0.0425,0.0302,,0.0472,0.0036,0,0
59260363006,0.0093,,0.0072,0.0038,,0.0468,0.0333,,0.0583,0.0026,0,0
59260363007,0.0097,,0.0444,0.0025,0.0545,0.0617,0.0439,,0.0167,0.001,0,0
59260363008,0.0095,,0.102,0.0058,0.028,0.0425,0.0302,,0.0115,0.0002,0,0
59260363009,0.0101,,0.0497,0.0063,0.0151,0.0631,0.0449,,0.0205,0.0006,0,0
59260363010,0.0126,0.0106,0.0074,0.0082,,0.0615,0.0437,,,0.004,0,0
59260363011,0.0085,,0.0168,0.0018,0.0142,0.0462,0.0329,,0.0125,0.0006,0,0
59260363012,0.0092,,0.0227,0.0055,0.0184,0.042,0.0299,,0.0114,0.0005,0,0
59260363013,0.0096,,0.0136,0.0032,0.0139,0.0805,0.0572,,0.032,0.0016,0,0
59260409001,0.0107,0.0191,0.0074,0.0151,0.0184,0.0528,0.0376,0.0427,0.0595,0.001,1,0
59260409002,0.0109,0.0711,0.0095,0.0155,0.027,0.0445,0.0317,0.0763,0.0582,0.002,1,0
59260409003,0.0109,0.0719,0.0088,0.0162,0.024,0.042,0.0299,0.0833,0.0603,0.0021,1,0
59260409004,0.0087,,,0.0113,,0.0278,0.0197,0.0384,0.0308,0.0009,0,0
59260409005,0.0118,0.0743,0.0083,0.0189,0.0216,0.0393,0.028,0.0916,0.0637,0.0024,1,0
59260409006,0.0119,0.0751,0.0075,0.0217,0.0186,0.0345,0.0246,0.0981,0.0654,0.0033,1,0
59260420001,0.0077,,,0.0029,,,0.0263,,0.033,,0,0
59260420002,0.0081,,,0.0029,,0.0256,0.0479,,0.033,0.0002,0,0
59260420003,0.0082,,,0.0052,,0.0278,0.0531,,0.0286,0.0002,0,0
59260420004,0.0088,,0.0067,0.0059,,0.0258,0.0526,,0.0271,0.0005,0,0
59260420005,0.0086,,,0.0054,,0.0253,0.0509,,0.0223,0.0005,0,0
59260420006,0.008,,,0.0026,,,,,,,0,0
59260420007,0.0081,,0.0087,0.0017,,,,,,0.0001,0,0
59260420008,0.0074,,0.0085,0.0015,,,,,,0.0001,0,0
59260420009,0.0067,,,0.002,,,0.023,,0.033,,0,0
59260421001,0.0099,,0.0121,0.0102,,0.0961,0.1109,,0.0313,0.0012,0,0
59260421002,0.0093,0.0081,0.0077,0.0081,,0.078,0.1062,,0.0429,0.0018,0,0
59260421003,0.0069,,,0.0033,,0.0554,0.0394,,,0.0001,0,0
59260421004,0.0094,,0.0094,0.0093,,0.0824,0.1025,,0.0465,0.0017,0,0
59260421007,0.0089,,0.0066,0.0068,,0.0607,0.2079,,0.0154,0.0011,0,0
59260421009,0.0077,0.0135,,0.0061,,0.0648,0.067,,,0.0004,0,0
59260422002,0.0062,,,0.0003,,,,,,0.0007,0,0
59260422003,0.0068,,,0.0015,,,0.019,,0.0135,0.0001,0,0
59260422005,0.0043,,,0.0003,,,,,,0.0002,0,0
59260422008,0.0021,,,0.0005,,,,,,,0,0
59260422009,0.0021,,,0.0006,,,,,,,0,0
59260422010,0.0039,,,0.0016,,,,,,,0,0
59260422011,0.0036,,,0.0013,,,,,,,0,0
59260422012,0.0031,,,0.0008,,,,,,,0,0
59260422013,0.0026,,,0.0006,,,,,,,0,0
59260422015,0.0065,,,0.0003,,,,,,0.0006,0,0
