DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close,suppressed
24660609007,0.1674,0.0471,0.1162,0.0388,0.0929,0.0411,,,0.0272,0.0127,0,0
24660609008,0.1702,0.0478,0.1067,0.0377,0.111,0.0366,,,0.0373,0.0125,0,0
24660609009,0.1696,0.0491,0.1561,0.0352,0.0997,0.0355,,,0.0251,0.0147,0,0
24660609010,0.1732,0.0511,0.1142,0.0369,0.1128,0.0345,,,0.0247,0.0146,0,0
24660609011,0.1689,0.0551,0.1692,0.0336,0.1218,0.0318,,,0.0247,0.0189,0,0
24660609013,0.1816,0.0564,0.1374,0.0397,0.147,0.0313,,,0.0512,0.0147,0,0
24660609014,0.1802,0.0485,0.1203,0.0372,0.1149,0.03,,,0.0364,0.0173,0,0
24660609016,0.1646,0.0615,0.1194,0.0325,0.1574,0.028,,,0.0238,0.0643,0,0
24660609017,0.1587,0.0701,0.1227,0.0306,0.1641,0.0275,,,0.0353,0.0436,0,0
24660609018,0.1737,0.0399,0.0948,0.0417,0.0619,0.0536,,,0.0488,0.011,0,0
24660609019,0.1519,0.018,0.0993,0.0331,0.0741,,,,0.0497,0.0074,0,0
24660609020,0.1816,0.0564,0.1374,0.0397,0.147,0.0313,,,0.0512,0.0147,0,0
24660610002,0.1124,0.0737,0.1187,0.009,0.1687,0.0271,,,0.0357,0.0343,0,0
24660610003,0.1733,0.0485,0.1497,0.016,0.1144,0.054,0.0204,,0.0391,0.0189,0,0
24660610004,0.1506,0.0713,0.0818,0.0237,0.1055,0.0246,,,0.0236,0.0193,0,0
24660610005,0.1864,0.0594,0.0713,0.038,0.0906,,,,0.0125,0.0159,0,0
24660610007,0.0991,0.1646,0.1065,0.0007,0.1452,,,,0.0342,0.0205,0,0
24660610008,0.1891,0.1646,0.1141,0.041,0.1456,0.0246,0.0175,,0.0341,0.0204,0,0
24660610009,0.0963,0.0737,0.2145,0.004,0.1327,0.0576,0.0219,,0.0447,0.0267,0,0
24660610010,0.1073,0.0832,0.1931,0.0016,0.1156,0.0555,0.021,,0.0412,0.027,0,0
24660610011,0.1858,0.0866,0.1926,0.039,0.117,0.0555,0.021,,0.0409,0.027,0,0
24660610012,0.188,0.0547,0.2074,0.0408,0.123,0.0286,,,0.0481,0.0169,0,0
24660610013,0.1059,0.0625,0.1372,0.0059,0.1097,0.051,0.018,,0.0376,0.0227,0,0
24660611003,0.1665,0.0196,0.1722,0.0408,0.1095,0.0508,0.018,,0.0866,0.0122,0,0
24660611004,0.1788,0.0284,0.2347,0.0664,0.1232,0.1374,0.039,,0.0992,0.0164,0,0
24660613003,0.1843,0.0585,0.6631,0.1101,0.2383,0.4748,0.1845,0.0895,0.136,0.023,2,0
24660613007,0.1856,0.0517,0.2783,0.0494,0.1025,0.1513,0.0658,,0.0627,0.0261,0,0
24660613013,0.1833,0.0268,0.3537,0.0987,0.1331,0.285,0.1046,,0.1041,0.0436,0,0
24660613014,0.1829,0.0548,0.3407,0.0455,0.1234,0.2114,0.0989,0.0381,0.0643,0.0331,1,0
24660613015,0.1669,0.0401,0.5195,0.0352,0.1714,0.2839,0.1532,0.046,0.0923,0.0289,1,0
24660613016,0.1687,0.0384,0.4952,0.036,0.1634,0.2719,0.147,0.0448,0.0886,0.0276,1,0
24660613017,0.1749,0.0319,0.2046,0.0467,0.0389,0.1145,0.041,,0.0257,0.0148,0,0
24660614001,0.182,0.0345,0.6043,0.0993,0.2154,0.4762,0.2044,0.0902,0.1734,0.0233,1,0
24660614002,0.1907,0.0486,0.7353,0.1037,0.2822,0.8331,0.3862,0.0951,0.131,0.0271,2,0
24660615001,0.1872,0.0713,0.6758,0.1164,0.2898,0.6354,0.255,0.0932,0.1312,0.0266,2,0
24660616002,0.184,0.0934,0.9681,0.1153,0.3792,0.5756,0.2134,0.0742,0.1149,0.0374,1,0
24660616005,0.1832,0.0661,0.7575,0.1054,0.3321,0.7548,0.2813,0.0999,0.1431,0.0325,2,0
24660617001,0.1837,0.1035,0.761,0.1101,0.4042,0.6155,0.214,0.1046,0.1031,0.0409,2,0
24660618001,0.1835,0.1719,0.8425,0.1136,0.5168,0.5561,0.2078,0.1127,0.089,0.0444,2,0
24660618002,0.2022,0.1427,0.754,0.1315,0.5068,0.8269,0.2225,0.12,0.0797,0.0531,2,0
24660618003,0.2066,0.1881,0.768,0.1373,0.5822,0.6168,0.2535,0.0886,0.0823,0.0573,1,0
24660619001,0.1842,0.0919,0.9546,0.1144,0.3763,0.5681,0.2143,0.0753,0.1136,0.0381,1,0
24660619002,0.1878,0.0921,0.755,0.1153,0.4119,0.593,0.2333,0.0998,0.0891,0.0459,2,0
24660619003,0.2014,0.0961,0.9055,0.1422,0.4604,0.6817,0.3138,0.1274,0.1108,0.0497,2,0
24660620001,0.1965,0.1271,0.8382,0.1158,0.4854,0.7607,0.3386,0.1335,0.1161,0.056,2,0
24660620002,0.188,0.0732,0.8096,0.0978,0.3171,0.7208,0.425,0.1813,0.0801,0.0484,2,0
24660621001,0.1964,0.1082,0.8196,0.1173,0.3728,0.6505,0.3009,0.3026,0.0863,0.0442,2,0
24660622001,0.1964,0.1082,0.8194,0.1173,0.366,0.6477,0.2989,0.3317,0.0856,0.0441,2,0
24660623003,0.2046,0.1257,0.7947,0.1183,0.3526,0.5473,0.2795,0.5647,0.081,0.0551,2,0
