DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close,suppressed
24580142006,0.1155,0.0882,0.0651,0.0178,0.0648,0.0554,,0.0753,0.1156,0.066,1,0
24580142007,0.1185,0.147,0.0865,0.0194,0.0886,0.0621,,0.1017,0.1675,0.106,1,0
24580142008,0.1157,0.1077,0.1515,0.0194,0.0876,0.0697,,0.156,0.1492,0.0849,1,0
24580142009,0.1166,0.0734,0.1556,0.0222,0.0491,0.0714,,0.1218,0.1571,0.074,1,0
24580142010,0.1125,0.0777,0.19,0.022,0.0603,0.0381,,0.0981,0.1311,0.0594,1,0
24580142011,0.1049,0.0645,0.0932,0.0183,0.0465,0.044,,0.0845,0.1969,0.0727,1,0
24580143004,0.0678,,0.0269,0.0128,,0.0313,,0.0365,0.0405,0.0297,0,0
24580143007,0.0845,0.0289,0.0406,0.0153,0.0164,0.0462,,0.0522,0.2217,0.041,1,0
24580143009,0.0941,0.0293,0.0445,0.015,0.0174,0.0474,,0.0631,0.1477,0.0295,1,0
24580143010,0.0972,0.0295,0.0702,0.0161,0.0258,0.0366,,0.0723,0.1318,0.0429,1,0
24580143011,0.1052,0.0645,0.0948,0.0184,0.0462,0.044,,0.0845,0.1965,0.0716,1,0
24580143012,0.0657,,0.0193,0.011,,0.0303,,,0.0397,0.0325,0,0
24580143013,0.0471,,0.0209,,,0.0271,,,0.0682,0.0053,0,0
24580143014,0.0764,0.0078,0.032,0.0143,,0.0389,,0.0434,0.1225,0.0321,0,0
24580144001,0.0816,0.0223,0.0491,0.0074,0.0415,0.0397,0.1327,,0.01,0.0863,0,0
24580144002,0.136,0.0283,0.0632,0.014,0.0525,0.0393,0.1442,,,0.1251,0,0
24580144003,0.1301,0.0089,0.0397,0.0152,0.0246,0.0461,0.1739,,,0.0851,0,0
24580144004,0.1273,0.0079,0.0381,0.016,0.0223,0.0435,0.2177,,0.0106,0.0855,0,0
24580144005,0.126,,0.038,0.017,0.0058,0.0673,0.2752,,0.0224,0.1116,0,0
24580144007,0.1142,0.0089,0.038,0.0136,0.0242,0.0324,0.1644,,,0.0775,0,0
24580144008,0.1288,0.0211,0.0486,0.0131,0.0313,0.0316,0.1292,,,0.0885,0,0
24580144010,0.0648,,,0.0063,,,,,,,0,0
24580144011,0.1274,0.0234,0.0257,0.0077,0.0424,0.0282,0.11,,0.0104,0.0712,0,0
24580144012,0.1282,0.0218,0.0426,0.013,0.0434,0.0313,0.1283,,0.0101,0.0889,0,0
24580163001,0.1128,0.0111,0.1038,0.0402,0.0867,0.1829,0.0514,0.0404,0.0619,0.0172,1,0
24580163002,0.1127,0.0251,0.2286,0.0394,0.0325,0.198,0.0489,0.0441,0.0735,0.0166,1,0
24580163003,0.1117,0.0204,0.1117,0.0405,0.0474,0.1825,0.0487,0.0444,0.0542,0.0205,1,0
24580164001,0.1122,0.0106,0.1077,0.0383,0.0491,0.1958,0.0477,0.0476,0.0527,0.0179,1,0
24580164002,0.1126,0.0094,0.0993,0.0376,0.0525,0.4669,0.0476,0.0512,0.2004,0.0185,1,0
24580164003,0.11,0.0322,0.1028,0.0374,0.0475,0.1856,0.0667,0.0733,0.0633,0.0214,1,0
24580164004,0.1105,0.0286,0.077,0.0358,0.0607,0.147,0.0479,0.0577,0.0589,0.0257,1,0
24580165001,0.1092,0.0366,0.0986,0.0241,0.0771,0.2131,0.0535,0.0456,0.0881,0.0312,1,0
24580166001,0.1164,0.0406,0.1409,0.0403,0.0681,0.2096,0.0446,0.0407,0.0917,0.0288,1,0
24580166002,0.105,0.0414,0.1256,0.0333,0.1682,0.2083,0.0568,0.043,0.0929,0.0294,1,0
24580168001,0.1079,0.0198,0.0896,0.0318,0.0701,0.1378,0.0911,0.1368,0.0699,0.0279,1,0
24580168002,0.1003,0.0403,0.0866,0.0322,0.0981,0.1494,0.1021,0.1652,0.0656,0.0296,1,0
24580168003,0.1061,0.0224,0.0925,0.0301,0.0817,0.1295,0.0943,0.1477,0.0738,0.0323,1,0
24580168004,0.1072,0.0423,0.105,0.0333,0.1114,0.1324,0.0747,0.0916,0.0926,0.049,2,0
24580168005,0.1077,0.0365,0.0907,0.0345,0.1426,0.1205,0.0915,0.0662,0.1075,0.0482,1,0
24580169001,0.0949,0.0338,0.0856,0.0262,0.0628,0.0679,0.0904,0.2688,0.0721,0.0254,1,0
24580169002,0.1026,0.0208,0.0899,0.0308,0.0589,0.1138,0.1005,0.0901,0.0516,0.0266,1,0
24580170001,0.0981,0.083,0.1175,0.0363,0.0908,0.1884,0.1292,0.0687,0.023,0.0349,1,0
24580170002,0.0952,0.0388,0.0833,0.0282,0.1128,0.0775,0.0905,0.0964,0.0601,0.0295,1,0
24580170003,0.1,0.063,0.1051,0.0318,0.1205,0.1054,0.1118,0.1192,0.0587,0.0378,1,0
24580171001,0.0962,0.0341,0.1201,0.0276,0.0625,0.0321,0.1937,0.1189,0.0711,0.0214,1,0
24580171002,0.0959,0.0361,0.0949,0.0269,0.0676,0.0583,0.1352,0.1335,0.0721,0.0226,1,0
24580171003,0.1015,0.0318,0.1058,0.0311,0.0774,0.0305,0.1216,0.1076,0.0977,0.0376,1,0
24580172001,0.0976,0.0603,0.0913,0.0315,0.0875,0.1332,0.0999,0.0763,0.051,0.036,1,0
24580172002,0.0924,0.0632,0.0898,0.0295,0.0835,0.0981,0.0972,0.061,0.0561,0.0346,1,0
