DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close,suppressed
35260599010,0.0141,0.0084,,0.0011,,,,,,0.0897,0,0
35260599011,0.014,,,0.0011,,,,,,0.0654,0,0
35260599012,0.0143,0.0128,,0.0014,0.0131,,,,,0.058,0,0
35260599013,0.0198,0.0092,,0.0021,0.0125,0.0264,0.0187,0.0384,,0.0663,0,0
35260599014,0.0193,0.0077,,0.002,,0.0271,0.0193,0.0395,,0.0529,0,0
35260599015,0.0174,,,0.0015,,,,,,0.0454,0,0
35260599016,0.0162,0.0076,,0.0018,,,,,,0.0625,0,0
35260599017,0.0132,,,0.001,,,,,,0.0657,0,0
35260599018,0.0165,,,0.0013,,,,0.0952,,,0,0
35260600001,0.0205,,0.0262,0.0025,,0.0831,0.0591,,0.0152,0.0004,0,0
35260600002,0.0181,,0.0118,0.0013,,0.0402,0.0286,,0.0109,,0,0
35260600003,0.0192,,0.0118,0.002,,0.0402,0.0286,,0.0109,,0,0
35260600005,0.0221,,0.0454,0.0038,,0.1403,0.0998,,0.0286,0.002,0,0
35260600006,0.0188,,0.0138,0.0024,,0.0462,0.0329,0.0398,0.0125,,0,0
35260602001,0.0208,0.0835,0.0131,0.0055,0.032,0.044,0.0313,,0.0264,0.0035,0,0
35260602002,0.0217,0.0264,0.0189,0.0059,,0.0614,0.0437,,0.0204,0.0023,0,0
35260602003,0.0208,0.0843,0.0122,0.0053,0.0301,0.0415,0.0295,,0.0248,0.0051,0,0
35260602004,0.022,0.0256,0.069,0.0055,0.0335,0.2105,0.1497,,0.0671,0.0021,0,0
35260603002,0.0233,0.0236,0.0127,0.0054,0.0296,0.043,0.0306,,0.0268,0.0127,0,0
35260603003,0.0214,0.0196,0.014,0.0057,0.1005,0.0468,0.0333,,0.0127,0.0019,0,0
35260603004,0.0226,0.0289,0.0151,0.0053,0.0311,0.05,0.0355,,0.0262,0.0137,0,0
35260603005,0.0215,0.0444,0.0247,0.0064,0.0625,0.0788,0.056,,0.0347,0.0042,0,0
35260603006,0.0244,0.0283,0.0149,0.0062,0.0308,0.0493,0.0351,,0.0303,0.0206,0,0
35260603007,0.0233,0.0314,0.0126,0.0056,0.027,0.0425,0.0302,,0.0274,0.0103,0,0
35260645001,0.032,,0.0196,0.0135,0.013,0.1016,0.0723,,0.0115,0.0082,0,0
35260645002,0.0321,0.0082,0.02,0.0118,0.0119,0.0947,0.0674,,,0.0061,0,0
35260645003,0.0342,0.0285,0.0282,0.0123,0.0263,0.1028,0.0731,,0.0222,0.0135,0,0
35260646001,0.0252,0.0126,0.0095,0.0094,0.0186,0.0896,0.0637,,0.054,0.0086,0,0
35260646002,0.0286,0.009,0.0152,0.0105,0.0134,0.111,0.0789,,0.0387,0.0053,0,0
35260646003,0.0281,0.0098,0.0072,0.0114,0.0147,0.0834,0.0593,,0.0583,0.0056,0,0
35260646004,0.032,,0.0158,0.0133,0.0081,0.0674,0.0479,,0.028,0.008,0,0
35260647001,0.0266,0.0173,0.0072,0.0118,0.0252,0.0629,0.0447,,0.0314,0.0065,0,0
35260647002,0.0281,0.0089,0.0068,0.0111,0.0133,0.081,0.0576,,0.0749,0.005,0,0
35260647003,0.0284,0.008,,0.0104,0.0121,0.0583,0.0415,,0.0466,0.0048,0,0
35260647004,0.0308,0.0096,0.0071,0.0128,0.0219,0.089,0.0633,,0.0304,0.0071,0,0
35260647005,0.0329,,0.0079,0.0148,0.0083,0.095,0.0676,,0.0143,0.0116,0,0
35260648005,0.0332,0.0092,,0.0152,0.0138,0.0853,0.0607,,0.0111,0.0091,0,0
35260648006,0.0331,0.0084,0.0154,0.0226,0.0127,0.111,0.0789,,0.0108,0.0091,0,0
35260648007,0.0293,0.0092,,0.0146,0.0138,0.0349,0.0248,,0.0116,0.0064,0,0
35260648008,0.0285,0.0089,,0.0137,0.0133,0.084,0.0598,,0.0111,0.008,0,0
35260649001,0.0257,0.0411,0.0081,0.0113,0.0716,0.1151,0.0818,,0.0269,0.0088,0,0
35260650003,0.0269,0.012,0.0167,0.0153,0.0461,0.1575,0.112,,,0.0109,0,0
35260650004,0.0304,0.0305,0.0068,0.0219,0.0597,0.1562,0.1111,,0.022,0.0135,0,0
35260650005,0.03,0.0318,0.0166,0.0282,0.0637,0.1829,0.13,,0.012,0.0146,0,0
35260650006,0.026,0.0106,0.0078,0.0139,0.0389,0.1182,0.0841,,,0.0084,0,0
35260650007,0.0307,0.0166,,0.0265,0.0393,0.1234,0.0878,,,0.0103,0,0
35260651001,0.0251,0.0181,0.0075,0.0125,0.0776,0.1704,0.1212,,0.055,0.0091,0,0
35260652001,0.0238,0.0078,,0.0119,0.0568,0.1068,0.0759,,0.0438,0.0049,0,0
35260652005,0.0251,0.0096,0.0115,0.0078,0.0274,0.0811,0.0577,,0.0209,0.0103,0,0
