DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close,suppressed
48070107003,0.0025,0.0332,0.0546,0.0039,,,,0.3271,,,0,0
48070107004,0.0031,0.0496,0.0645,0.0054,,,,0.243,,,0,0
48070107005,0.0021,0.0376,0.094,0.0034,,,,0.3152,,,0,0
48070107006,0.0028,0.0376,0.1581,0.005,,,,0.3689,,,0,0
48070107007,0.0031,0.0496,0.072,0.0059,,,,0.2775,,,0,0
48070107008,0.0072,0.1105,0.0533,0.0142,,,,0.2177,,,0,0
48070107009,0.0046,0.0764,0.0481,0.0084,,,,0.1942,,,0,0
48070107010,0.0037,0.0764,0.0392,0.0054,,,,0.1645,,,0,0
48070107011,0.0037,0.1105,0.0431,0.0057,,,,0.1821,,,0,0
48070107012,0.0026,0.0513,0.0361,0.004,,,,0.1565,,,0,0
48070107013,0.0021,0.0513,0.0331,0.0029,,,,0.1429,,,0,0
48070107014,0.0017,0.0385,0.0287,0.0025,,,,0.1263,,,0,0
48070107015,0.0015,0.0308,0.0252,0.0022,,,,0.1132,,,0,0
48070107016,0.0012,0.0308,0.0272,0.0018,,,,0.122,,,0,0
48070107017,0.002,0.0385,0.0313,0.0032,,,,0.1371,,,0,0
48070107018,0.0007,,,0.0012,,,,,,,0,0
48070107019,0.0005,,,0.0009,,,,,,,0,0
48070107020,0.0005,,,0.0008,,,,,,,0,0
48070107023,0.0024,0.0302,0.0782,0.0045,,,,0.4798,,,0,0
48070107024,0.0024,0.0302,0.0676,0.0033,,,,0.6704,,,0,0
48070107025,0.0019,0.0252,0.054,0.0028,,,,0.3088,,,0,0
48070107026,0.0015,0.0218,0.0448,0.0022,,,,0.243,,,0,0
48070107027,0.0013,0.0216,0.0515,0.0024,,,,0.2732,,,0,0
48070107028,0.0021,0.0252,0.0624,0.0038,,,,0.3469,,,0,0
48070107029,0.0012,0.0191,0.0427,0.0019,,,,0.2221,,,0,0
48070107030,0.0013,0.0164,0.0309,0.0019,,,,0.1613,,,0,0
48070107031,0.0004,,,0.0008,,,,,,,0,0
48070107032,0.0008,,0.0177,0.0013,,,,0.1006,,,0,0
48070107033,0.0006,,,0.001,,,,,,,0,0
48070108001,0.001,0.0075,0.0273,0.0015,,,,0.141,,,0,0
48070108002,0.0011,0.0166,0.0351,0.0018,,,,0.1792,,,0,0
48070108003,0.001,0.0074,0.03,0.0017,,,,0.1522,,,0,0
48070108004,0.0009,0.0076,0.0334,0.0017,,,,0.1525,,,0,0
48070108005,0.001,0.017,0.0394,0.002,,,,0.1777,,,0,0
48070108007,0.0013,0.0244,0.0638,0.0026,,,,0.2748,,,0,0
48070108008,0.0019,0.0261,0.0746,0.0041,,,,0.2908,,,0,0
48070108009,0.0011,0.0074,0.0423,0.0025,,,,0.1925,,,0,0
48070108010,0.0009,0.0076,0.0198,0.0017,,,,0.0909,,,0,0
48070108011,0.0014,0.027,0.025,0.0024,,,,0.1043,,,0,0
48070108012,0.0008,,0.0223,0.0015,,,,0.1108,,,0,0
48070108013,0.0008,,0.031,0.0016,,,,0.1433,,,0,0
48070108014,0.0012,,0.0232,0.0017,,,,0.1369,,,0,0
