DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close,suppressed
59210238001,0.0063,,0.0074,0.0056,,,,,,0.0023,0,0
59210238003,0.0058,,,0.0044,,,,,,0.0008,0,0
59210238004,0.0059,,,0.0041,,,,,,0.0007,0,0
59210238005,0.0054,,,0.0109,,,,,,0.0002,0,0
59210238009,0.0024,,,,,,,,,,0,0
59210239001,0.0063,,0.0075,0.0057,,,,,,0.0015,0,0
59210239002,0.0062,,0.0072,0.0054,,,,,,0.0012,0,0
59210239004,0.0073,0.0076,0.0069,0.0053,,,,,,0.0021,0,0
59210239005,0.0076,0.0085,,0.0055,,,,,,0.0023,0,0
59210239006,0.0059,,,0.0046,,,,,,0.0016,0,0
59210239007,0.0054,,,0.0042,,,,,,0.0011,0,0
59210240001,0.0058,,0.0238,0.007,,,,,,0.0008,0,0
59210240002,0.006,,0.0191,0.0102,,,,,,0.0003,0,0
59210240003,0.0067,,0.0226,0.0112,,,,,,0.0011,0,0
59210240004,0.0068,,0.0249,0.0111,,,,,,0.0012,0,0
59210240005,0.0056,,0.0075,0.0111,,,,,,0.0001,0,0
59210240006,0.0055,,0.0072,0.0109,,,,,,0.0001,0,0
59210240008,0.0068,,0.0213,0.0065,,,,,,0.0018,0,0
59210240009,0.006,,,0.0065,,,,,,0.0002,0,0
59210240010,0.0061,,0.0258,0.0067,,,,,,0.0013,0,0
59210241001,0.0063,,0.0247,0.0043,,,,,,0.0013,0,0
59210241002,0.0056,,0.0302,0.0051,,,,,,0.0021,0,0
59210242001,0.007,0.0082,0.0276,0.0048,0.0134,,,,,0.0025,0,0
59210242002,0.0074,0.0092,0.0213,0.0055,,,,,,0.0037,0,0
59210242003,0.0077,0.008,0.0191,0.0065,,,,,,0.0036,0,0
59210242004,0.0083,0.0231,0.017,0.0053,,,,,,0.0026,0,0
59210242005,0.0069,0.0098,0.0206,0.005,0.0127,,,,,0.0023,0,0
59210243002,0.0064,,0.0895,0.0048,,,,,,0.0032,0,0
59210243003,0.0072,0.0087,0.0294,0.0049,0.0143,,,,,0.0029,0,0
59210243004,0.0065,0.0091,0.008,0.004,0.1136,,,,,0.0012,0,0
59210243005,0.0069,0.0091,0.0182,0.0043,0.0597,,,,,0.002,0,0
59210243006,0.0065,0.0075,0.0078,0.0041,0.0324,,,,,0.0015,0,0
59210243007,0.0057,,0.0717,0.0039,,,,,,0.0015,0,0
59210243008,0.0065,,0.1487,0.0046,,,,,,0.0029,0,0
59210247001,0.006,,,0.0023,0.026,,,,,0.0036,0,0
59210247007,0.0064,,0.0227,0.0035,,,,,,0.0032,0,0
59210247008,0.0063,,0.0205,0.0037,,,,,,0.0026,0,0
59210247009,0.0062,,0.0181,0.0034,,,,,,0.003,0,0
59210247010,0.0065,,0.0203,0.0032,,,,,,0.0035,0,0
59210247011,0.0071,,0.0173,0.0028,0.0708,,,,,0.0033,0,0
59210247012,0.0064,,0.0202,0.003,0.0265,,,,0.0108,0.0023,0,0
59210247014,0.0062,,0.0169,0.0028,,,,,,0.0034,0,0
59210247016,0.0059,,,0.0025,0.0219,,,,,0.003,0,0
59210247018,0.0059,,0.0182,0.0029,,,,,,0.0025,0,0
59210247019,0.0054,,,0.0022,0.018,,,,,0.0015,0,0
59210247020,0.006,,0.0067,0.0025,0.0166,,,,0.0388,0.0004,0,0
59210247021,0.0057,,,0.0022,,,,,0.0367,0.0002,0,0
59210249001,0.0054,0.0089,,0.0004,,,,,,0.0007,0,0
59210249002,0.0054,0.0084,,0.0004,,,,,,0.0006,0,0
