DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close,suppressed
59151059004,0.0551,0.0973,0.1099,0.0311,0.0154,0.1498,0.1065,0.0584,0.0439,0.0128,1,0
59151061001,0.0406,0.0192,0.0066,0.0086,,0.1078,0.0767,,0.0316,0.0122,0,0
59151061002,0.0408,0.0196,0.0067,0.0087,,0.1089,0.0775,,0.0322,0.0125,0,0
59151061003,0.0413,0.0174,0.0072,0.0085,,0.1018,0.0724,,0.0384,0.0119,0,0
59151061004,0.0424,0.0091,0.0081,0.0098,,0.1011,0.0719,,0.0392,0.0123,0,0
59151061005,0.0436,0.0103,0.0088,0.0099,,0.0993,0.0706,,0.0503,0.0129,0,0
59151061006,0.0441,0.0213,0.0095,0.0104,,0.1214,0.0864,,0.0723,0.0205,0,0
59151062007,0.0378,0.0196,,0.0083,,0.1172,0.0833,,0.0382,0.0102,0,0
59151062008,0.0371,0.0286,,0.0069,,0.2254,0.1603,,0.0586,0.0137,0,0
59151062009,0.0387,0.0416,,0.0093,0.0222,0.1817,0.1292,,0.1405,0.0281,0,0
59151063001,0.0394,0.0255,0.0082,0.008,,0.1402,0.0997,,0.0682,0.013,0,0
59151063002,0.0395,0.0277,0.0075,0.0082,,0.1408,0.1001,,0.0627,0.0128,0,0
59151063003,0.0392,0.0402,0.0189,0.008,,0.1538,0.1094,,0.0951,0.014,0,0
59151064001,0.0396,0.0805,0.0167,0.0083,,0.1555,0.1106,,0.0906,0.0122,0,0
59151064002,0.0395,0.0225,0.0073,0.008,,0.135,0.096,,0.0492,0.0089,0,0
59151064003,0.0385,0.0215,0.0091,0.0072,,0.1155,0.0822,,0.0376,0.0122,0,0
59151064004,0.0367,0.02,0.0084,0.0093,,0.1074,0.0764,,0.0351,0.0101,0,0
59151064005,0.0354,0.0103,0.009,0.0064,,0.109,0.0775,,0.0127,0.0097,0,0
59151065001,0.0282,,0.0694,0.0056,,0.1334,0.0949,,0.0436,0.0096,0,0
59151065002,0.0328,,0.0736,0.0062,,0.1096,0.078,,0.0418,0.0086,0,0
59151066001,0.0356,0.0089,0.0568,0.0079,,0.1177,0.0837,,0.0662,0.0107,0,0
59151066002,0.0359,0.0075,0.0543,0.0078,,0.1193,0.0849,,0.0423,0.0126,0,0
59151067001,0.0301,,0.0576,0.0068,,0.1165,0.0829,,0.0222,0.0069,0,0
59151067002,0.0297,,0.0524,0.0054,,0.0869,0.0618,,0.0176,0.0046,0,0
59151068001,0.0302,,0.0484,0.0055,,0.0633,0.045,,0.0223,0.0069,0,0
59151072001,0.0304,0.0186,,0.0046,0.0556,0.1905,0.1355,,0.0916,0.006,0,0
59151073003,0.0274,,,0.0065,0.0121,0.0597,0.0424,,0.0161,,0,0
59151073004,0.029,,,0.0045,0.0923,0.1271,0.0904,,0.0381,0.0012,0,0
59151073005,0.0252,,,0.0031,0.0082,0.0445,0.0317,,0.047,,0,0
59151074003,0.0258,,0.052,0.0045,0.0116,0.1105,0.0786,,0.0228,0.005,0,0
59151074004,0.0274,,0.0499,0.0057,0.0225,0.133,0.0946,,0.0204,0.0062,0,0
59151074005,0.0269,,0.0403,0.005,0.0131,0.139,0.0989,,0.0228,0.0045,0,0
59151074006,0.0231,,0.0235,0.0036,0.0116,0.1113,0.0791,,0.0228,,0,0
59151074007,0.0226,,0.0383,0.0027,,0.1102,0.0783,,0.0228,0.002,0,0
59151075004,0.0222,,0.0733,0.0023,0.0221,0.0788,0.0561,,0.0115,,0,0
59151075005,0.0207,,0.0822,0.0022,0.0242,0.0843,0.06,,0.0228,,0,0
59151076001,0.0239,,0.0408,0.0041,0.0352,0.1023,0.0727,,0.0277,0.002,0,0
59151076002,0.0242,,0.0455,0.004,0.0339,0.0995,0.0708,,0.0269,0.0019,0,0
59151076003,0.0241,,0.0371,0.0047,0.0299,0.1446,0.1029,,0.0228,0.0025,0,0
59151076004,0.0228,,0.083,0.0031,0.0282,0.0919,0.0653,,0.0248,0.0012,0,0
59151076005,0.0241,0.0074,0.0295,0.0045,0.0443,0.1523,0.1083,,0.025,0.0025,0,0
59151077001,0.0197,,0.0427,0.0036,0.0123,0.0965,0.0686,,0.0105,,0,0
59151077002,0.0239,0.0093,0.0314,0.0048,0.032,0.1151,0.1013,,0.0143,0.0028,0,0
59151077003,0.023,0.01,0.0163,0.0046,0.0199,0.0752,0.0736,,0.0203,0.0025,0,0
59151077004,0.0255,0.0173,0.0325,0.0065,0.0452,0.1379,0.1244,,0.0306,0.0071,0,0
59151078001,0.0291,,0.0616,0.0081,0.1413,0.1197,0.1044,,0.0145,0.01,0,0
59151078002,0.0277,0.0118,0.0335,0.0064,0.0496,0.2527,0.2017,,0.0529,0.0082,0,0
59151078003,0.0241,0.0074,0.0292,0.0045,0.0447,0.1521,0.1082,,0.025,0.0031,0,0
59151078004,0.0277,0.0146,0.0501,0.0064,0.0581,0.2562,0.2066,,0.0529,0.01,0,0
