DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close,suppressed
59240410001,0.0061,,,0.0066,,,,,0.0116,,0,0
59240410003,0.0117,,0.0205,0.0128,,0.305,0.1583,,0.0222,0.0079,0,0
59240410004,0.0097,,0.028,0.0122,,0.1177,0.0523,,0.0119,0.0047,0,0
59240410005,0.004,,,,,,,,,,0,0
59240410006,0.0058,,,0.0018,,,,,0.0103,,0,0
59240410009,0.0061,,,0.0065,,,,,0.0169,0.0,0,0
59240410010,0.007,,,0.0081,,,,,0.0169,0.0003,0,0
59240411001,0.0089,,0.0391,0.0099,,0.1103,0.0507,,0.0486,0.0032,0,0
59240411002,0.0094,,0.0525,0.01,,0.1055,0.0484,,0.0647,0.0042,0,0
59240411003,0.0097,,0.0847,0.0094,,0.0659,0.0246,,0.0825,0.0042,0,0
59240411004,0.0093,,0.0855,0.0088,,0.0551,0.0204,,0.0843,0.0032,0,0
59240411005,0.0078,,0.0303,0.0078,,0.0246,0.0175,,0.0561,0.0016,0,0
59240411006,0.0078,,0.0342,0.0078,,0.0535,0.0197,,0.0455,0.0019,0,0
59240412001,0.0078,,0.1331,0.0073,,0.0519,0.0175,,0.042,0.0026,0,0
59240412002,0.0076,,0.1368,0.0071,,0.026,,,0.0387,0.0021,0,0
59240412003,0.0082,,0.0232,0.0077,,0.0521,,,0.0379,0.0032,0,0
59240412006,0.0075,,0.101,0.0071,,0.026,,,0.0387,0.002,0,0
59240413001,0.0075,,0.037,0.0017,,0.1178,0.0367,,0.0611,0.0025,0,0
59240413002,0.0079,,0.0358,0.0019,,0.1417,0.0422,,0.0743,0.0028,0,0
59240413003,0.0092,,0.0331,0.0081,,0.1305,0.0399,,0.0536,0.0038,0,0
59240413004,0.0086,,0.0327,0.008,,0.1299,0.0396,,0.0532,0.0037,0,0
59240413005,0.0079,,0.0383,0.0018,,0.1373,0.0427,,0.1154,0.0034,0,0
59240413006,0.0086,,0.0315,0.0079,,0.1174,0.0383,,0.0282,0.0037,0,0
59240423001,0.0004,,,,,,,,,,0,0
59240423002,0.0012,,,,,,,,,,0,0
59240423005,0.0051,,,,,,,,,0.0,0,0
59240423006,0.0051,,,0.0002,,,,,,,0,0
59240423008,0.0051,,,0.0002,,,,,0.0152,0.0001,0,0
59240423009,0.0056,,,0.0003,,,,,0.0204,0.0002,0,0
59240423013,0.0054,,,0.0003,,,,,,,0,0
59240423020,0.0009,,,0.0002,,,,,,,0,0
59240423022,0.0027,,,,,,,,,,0,0
59240423024,0.0049,,,0.0001,,,,,0.0212,0.0001,0,0
59240423025,0.005,,,0.0,,,,,,,0,0
59240423026,0.005,,,0.0,,,,,,,0,0
59240423027,0.0005,,,0.0002,,,,,0.0039,,0,0
59240423028,0.0038,,,,,,,,,,0,0
59240423029,0.0037,,,0.0001,,,,,0.0084,,0,0
59240426001,0.004,,,0.0027,,,,,0.0607,0.0004,0,0
59240426002,0.004,,,0.0032,,,,,0.062,0.0003,0,0
59240426003,0.0039,,,0.0021,,,,,0.0961,0.0002,0,0
59240426004,0.0041,,,0.0027,,,,,0.0618,0.0005,0,0
59240426005,0.0044,,,0.0028,,,,,0.0392,0.0006,0,0
59240426006,0.0032,,,0.0013,,0.0298,,,0.0303,0.0001,0,0
59240426007,0.0032,,,0.0004,,,,,,,0,0
59240426008,0.0038,,,0.0018,,,,,0.0504,0.0002,0,0
59240426009,0.0037,,,0.0017,,,,,0.0459,0.0002,0,0
59240426010,0.0039,,,0.0024,,,,,0.0507,0.0002,0,0
59240426011,0.0042,,,0.0031,,,,,0.0704,0.0004,0,0
