DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close,suppressed
35360187001,0.0041,0.0201,,0.0015,0.0132,,0.0277,0.0584,0.0439,,0,0
35360187002,0.0037,0.0233,0.007,0.0017,0.0157,0.026,0.0546,0.0654,0.0536,,0,0
35360187003,0.0038,0.0268,0.0075,0.0019,0.0184,0.0273,0.0594,0.0723,0.0692,,0,0
35360187004,0.0038,0.0268,0.0075,0.0019,0.0184,0.0273,0.0594,0.0723,0.0692,,0,0
35360187005,0.0036,0.0231,,0.0017,0.0171,,0.0313,0.0596,0.0658,,0,0
35360187006,0.0038,0.0275,0.0068,0.0022,0.021,0.0254,0.0523,0.067,0.068,,0,0
35360187007,0.0035,0.0333,,0.0021,0.0184,,0.0313,0.0763,0.0708,,0,0
35360187008,0.0039,0.0444,0.0069,0.0019,0.0216,0.0256,0.0489,0.1036,0.0783,,0,0
35360187009,0.0044,0.0477,0.0081,0.0024,0.0402,0.0291,0.0554,0.0901,0.089,,0,0
35360187010,0.0039,0.0367,,0.0019,0.0184,,0.0286,0.0931,0.0789,,0,0
35360187011,0.0042,0.049,0.0071,0.0021,0.0184,0.0262,0.0447,0.1098,0.0708,,0,0
35360187012,0.0045,0.0624,0.0075,0.0025,0.0216,0.0273,0.0475,0.1245,0.0919,,0,0
35360187013,0.0042,0.0479,0.0071,0.0021,0.0184,0.0262,0.0447,0.1098,0.0708,,0,0
35360187014,0.0036,0.031,,0.0017,0.0154,,0.0263,0.082,0.0777,,0,0
35360188002,0.003,0.0093,0.0066,0.0013,0.0132,0.0246,0.0496,0.0502,0.0355,,0,0
35360188003,0.0023,,,0.0009,0.0078,,0.0219,0.0368,,,0,0
35360188004,0.003,0.009,0.0085,0.0013,0.0125,0.0303,0.1189,0.0489,0.0651,,0,0
35360196001,0.0004,,,,,,,,,,0,0
35360196002,0.0004,,,,,,,,,,0,0
35360196003,0.0004,,,,,,,,,,0,0
35360196004,0.0003,,,,,,,,,,0,0
35360196005,0.0006,,0.0068,,,0.0253,0.018,,,,0,0
35360196006,0.0003,,,,,,,,,,0,0
35360196007,0.0005,,,,,,,,,,0,0
35360196008,0.0004,,,,,,,,,,0,0
35360196009,0.0003,,,,,,,,,,0,0
35360196010,0.0003,,,,,,,,,,0,0
35360197001,0.001,0.0122,0.0151,,0.0178,0.1015,0.0722,0.0733,0.0213,,0,0
35360197002,0.0009,0.0111,0.0134,,0.0154,0.0926,0.0659,0.0678,0.0192,,0,0
35360197003,0.0011,0.0146,0.0129,,0.016,0.1033,0.0735,0.0872,0.0271,,0,0
35360197004,0.0014,0.0212,0.0087,,0.015,0.0786,0.0559,0.2228,0.0213,,0,0
35360197005,0.001,0.0111,0.0069,,0.0054,0.0616,0.0438,0.1477,0.0139,,0,0
35360197006,0.0012,0.0135,0.008,,0.0109,0.0715,0.0508,0.2346,0.0182,,0,0
35360197008,0.0018,0.0318,0.0091,,0.0202,0.0822,0.0585,0.2817,0.034,,0,0
35360197009,0.0022,0.0399,0.0108,,0.0254,0.1002,0.0712,0.1652,0.049,,0,0
35360197010,0.0012,0.0424,0.0144,,0.0306,0.1434,0.102,0.1017,0.1131,,0,0
35360197011,0.0012,0.0239,0.0134,,0.0278,0.1355,0.0964,0.0859,0.0783,,0,0
35360197012,0.0018,0.0305,0.0091,,0.0196,0.0822,0.0585,0.1813,0.0334,,0,0
35360197014,0.0012,0.0159,0.0078,,0.0119,0.0701,0.0498,0.5597,0.0176,,0,0
35360197015,0.001,0.0111,0.0066,,0.0054,0.0591,0.042,0.1517,0.013,,0,0
35360197016,0.001,0.0131,0.0071,,0.0101,0.0632,0.045,0.1939,0.0145,,0,0
35360197017,0.0012,0.0149,0.0081,,0.0116,0.0722,0.0513,0.5647,0.0182,,0,0
35360198001,0.0002,,,,,,,,,,0,0
35360198002,0.0003,,,,,,,,,,0,0
35360198003,0.0002,,,,,,,,,,0,0
35360198004,0.0002,,,,,,,,,,0,0
35360198005,0.0002,,,,,,,,,,0,0
35360198006,0.0002,,,,,,,,,,0,0
35360198007,0.0002,,,,,,,,,,0,0
