DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close,suppressed
35300477005,0.0237,,,0.0018,,0.0914,0.0258,0.0389,0.0176,0.0032,0,0
35300477008,0.0294,0.0337,,0.0029,0.0504,0.1444,0.0223,0.0489,0.0429,0.0133,0,0
35300477009,0.0302,0.0357,,0.003,0.0422,0.1375,0.0253,0.0554,0.0527,0.013,0,0
35300477010,0.0285,0.02,,0.0034,0.0402,0.1269,0.0226,0.041,0.0218,0.0098,0,0
35300478001,0.0344,0.0502,,0.0051,0.0449,0.1782,0.0241,0.0872,0.0664,0.0172,0,0
35300478002,0.0344,0.0502,,0.0051,0.0449,0.1768,0.0241,0.0872,0.0661,0.0173,0,0
35300478003,0.0314,0.0432,,0.0042,0.044,0.1555,0.0232,0.0624,0.0508,0.0137,0,0
35300478004,0.0334,0.0553,,0.005,0.0497,0.1813,0.0215,0.0723,0.0617,0.0174,0,0
35300478005,0.0302,0.0357,,0.003,0.0422,0.1375,0.0253,0.0554,0.0538,0.0136,0,0
35300478006,0.0319,0.04,,0.0034,0.0387,0.1548,0.0263,0.0733,0.0626,0.0142,0,0
35300478007,0.0311,0.0412,,0.003,0.0355,0.1508,0.0302,0.0901,0.0559,0.0141,0,0
35300479001,0.0325,0.0505,,0.0051,0.0648,0.2626,0.0363,0.0584,0.042,0.0166,0,0
35300479002,0.031,0.0395,,0.0043,0.0501,0.178,0.02,0.0522,0.0405,0.0132,0,0
35300479003,0.0298,0.033,,0.0038,0.0551,0.1487,0.0215,0.0472,0.0413,0.0124,0,0
35300479004,0.0323,0.0467,,0.0158,0.081,0.4357,0.0379,0.0472,0.0554,0.0177,0,0
35300479005,0.0322,0.0262,,0.0171,0.0874,0.259,0.0442,0.0404,0.0502,0.017,0,0
35300480001,0.0344,0.1086,,0.0178,0.0635,0.1994,0.0594,0.0646,0.0693,0.0171,0,0
35300480002,0.0338,0.1126,,0.0155,0.0801,0.2193,0.0379,0.0662,0.0456,0.0231,0,0
35300480003,0.0354,0.0916,,0.0186,0.0717,0.2081,0.066,0.056,0.0655,0.0244,0,0
35300480004,0.0339,0.0266,,0.0172,0.0638,0.1767,0.0696,0.0427,0.0521,0.013,0,0
35300480005,0.034,0.0634,,0.0183,0.1392,0.2095,0.0611,0.0517,0.0512,0.0231,0,0
35300481001,0.0342,0.0456,,0.0053,0.0531,0.1773,0.043,0.061,0.1065,0.0116,0,0
35300481002,0.0333,0.0339,,0.0162,0.0751,0.1778,0.073,0.0484,0.0575,0.0149,0,0
35300481004,0.0335,0.0262,,0.0165,0.063,0.1717,0.0709,0.0434,0.0535,0.0128,0,0
35300481005,0.0324,0.0074,,0.014,0.0399,0.1514,0.0924,,0.082,0.0069,0,0
35300482001,0.0336,0.0324,0.0067,0.0036,0.0429,0.2115,0.0481,0.0687,0.1145,0.0119,1,0
35300482002,0.034,0.0376,0.0068,0.0051,0.0471,0.2066,0.049,0.0624,0.1145,0.0111,1,0
35300482003,0.034,0.0359,,0.0048,0.0427,0.1845,0.0454,0.0687,0.1128,0.0111,0,0
35300482004,0.034,0.0504,,0.0053,0.0404,0.1927,0.0391,0.0723,0.1038,0.0129,0,0
35300482005,0.034,0.0501,,0.0053,0.0406,0.192,0.039,0.0723,0.0912,0.013,0,0
35300482006,0.0345,0.0515,,0.0057,0.0602,0.1743,0.0604,0.0554,0.0953,0.0138,0,0
35300482007,0.0352,0.0482,,0.0055,0.0404,0.2661,0.0353,0.0947,0.1036,0.016,0,0
35300482008,,,,,,,,,,,0,1
35300483001,0.0362,0.0135,,0.0035,0.0096,0.1141,0.0223,0.1756,0.0575,0.0138,0,0
35300483002,0.0346,0.0244,,0.0033,0.0107,0.1374,0.0241,0.2346,0.0473,0.0097,0,0
35300483003,0.0377,0.0509,,0.0046,0.0164,0.1666,0.0265,0.5647,0.0607,0.0145,0,0
35300483004,0.0377,0.0509,,0.0046,0.0164,0.1666,0.0265,0.4785,0.0609,0.0145,0,0
35300483005,0.0367,0.0483,,0.004,0.0128,0.1471,0.0306,0.3385,0.0451,0.0143,0,0
35300483006,0.0367,0.0149,,0.0034,0.0104,0.1155,0.0232,0.2164,0.0371,0.021,0,0
35300483007,0.0359,0.0159,,0.003,0.0093,0.1133,0.0258,0.157,0.0244,0.0126,0,0
35300483008,0.0362,0.1039,,0.0057,0.0321,0.1798,0.028,0.2252,0.056,0.0163,0,0
35300483009,0.0355,0.0444,,0.0037,0.0262,0.2718,0.0225,0.2252,0.0932,0.015,0,0
35300483010,0.0367,0.0464,,0.0054,0.0504,0.4026,0.0368,0.1245,0.159,0.0168,0,0
35300483011,0.0375,0.0701,,0.0071,0.0757,0.1959,0.0232,0.1756,0.0935,0.018,0,0
35300483012,0.0373,0.0609,,0.0068,0.1045,0.2009,0.0207,0.1218,0.0988,0.0184,0,0
35300483013,0.0363,0.0539,,0.0059,0.0451,0.326,0.0547,0.1076,0.1222,0.0199,0,0
35300483014,0.0369,0.0657,,0.0066,0.0847,0.2312,0.0539,0.105,0.0945,0.0175,0,0
35300483015,0.0351,0.0803,,0.0059,0.0854,0.173,0.0196,0.0859,0.0695,0.0199,0,0
35300484001,0.0356,0.0291,,0.003,0.0109,0.126,0.0309,0.1605,0.0244,0.0117,0,0
