DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close,suppressed
13110062001,0.0022,,,0.0006,,0.0521,0.0567,,,,0,0
13110062002,0.002,,,0.0006,,0.0457,0.0509,,,,0,0
13110062003,0.0025,,0.0085,0.0007,,0.1764,0.1543,,,,0,0
13110062004,0.0022,,,0.0006,,,,,,,0,0
13110062005,0.0022,,0.0072,0.001,,0.0536,0.0637,,,,0,0
13110062007,0.0023,,0.0068,0.0014,,0.0487,0.0621,,,,0,0
13110062010,0.0022,,0.0073,0.0006,,0.0544,0.0664,,,,0,0
13110062011,0.0023,0.0117,0.0172,0.0007,0.023,,,,,,0,0
13110062012,0.0021,0.01,0.0147,0.0006,0.0199,,,,,,0,0
13110062013,0.0022,0.0101,0.0149,0.0007,0.0201,,,,,,0,0
13110063001,0.0025,,0.0084,0.0007,,0.1684,0.1487,,,,0,0
13110063002,0.0026,,0.0082,0.0007,,0.3132,0.2514,,,,0,0
13110063003,0.0026,,0.0085,0.0007,,0.3132,0.2527,,,,0,0
13110063004,0.0025,,0.0112,0.0008,,0.0685,0.0743,,0.0104,,0,0
13110063005,0.0022,,0.0093,0.0006,,0.0544,0.0387,,,,0,0
13110063007,0.0024,,0.0214,0.0009,,0.0393,0.0479,,0.0186,,0,0
13110063008,0.0026,,,0.0012,,0.0402,0.082,,,,0,0
13110063009,0.0025,,0.0085,0.0015,0.1148,,0.0177,,,,0,0
13110064002,0.0023,,0.0197,0.0008,,0.0366,0.0451,,0.0173,,0,0
13110064004,0.0021,0.0112,0.0214,0.0007,0.0168,,,0.0456,0.0504,,0,0
13110064005,0.0024,0.0159,0.0187,0.0012,0.0151,0.03,0.0214,0.0502,0.0754,,0,0
13110064006,0.0027,0.0225,0.0197,0.0014,0.0256,,,0.0624,0.0582,,0,0
13110064007,0.0028,0.0886,0.018,0.0014,0.0296,,,0.0678,0.0576,,0,0
13110064008,0.0025,0.0119,0.0214,0.0014,0.0177,0.0295,0.021,0.048,0.0417,,0,0
13110065001,0.0028,0.0805,0.0175,0.0014,0.0296,,,0.0687,0.0572,,0,0
13110065002,0.003,0.0266,0.0136,0.0014,0.0275,,,0.1143,0.0713,,0,0
13110065003,0.0026,0.0152,0.0129,0.0012,0.1099,,,0.0624,0.0353,,0,0
13110065004,0.0027,0.038,0.0213,0.0013,0.0504,,,0.0763,0.0476,,0,0
13110065005,0.0026,0.0143,0.0124,0.0013,0.0296,,,0.0522,0.0114,,0,0
13110065008,0.0028,0.0191,0.0089,0.0012,0.0193,,,0.111,0.0202,,0,0
13110065009,0.0029,0.0211,0.0103,0.0013,0.0196,,,0.112,0.0236,,0,0
13110066001,0.0031,0.0336,0.0105,0.0013,0.0201,,,0.112,0.0525,,0,0
13110066002,0.0032,0.0341,0.01,0.0014,0.0189,,,0.156,0.0492,,0,0
13110066003,0.0033,0.0379,0.0088,0.0015,0.0164,,,0.1703,0.048,,0,0
13110066004,0.0032,0.042,0.0085,0.0015,0.0159,,,0.2009,0.0432,,0,0
13110066005,0.0043,0.047,0.0091,0.0025,0.0169,,,0.5647,0.0395,,0,0
13110066006,0.0042,0.0498,0.0088,0.0025,0.0164,,,0.2252,0.0376,,0,0
13110066007,0.0043,0.0653,0.0073,0.0022,,,,0.1703,0.0359,,0,0
13110066008,0.0038,0.0413,0.0085,0.0017,0.0157,,,0.1874,0.0364,,0,0
13110066009,0.0037,0.0366,0.011,0.0017,0.021,,,0.232,0.0478,,0,0
13110066010,0.0031,0.0193,0.009,0.0013,0.0168,,,0.1143,0.0204,,0,0
13110066011,0.0032,0.0338,0.0105,0.0014,0.0199,,,0.2064,0.0357,,0,0
13110066012,0.003,0.0263,0.0133,0.0013,0.027,,,0.1192,0.0434,,0,0
13110066013,0.0033,0.0293,0.0134,0.0015,0.0285,,,0.156,0.0552,,0,0
13110067005,0.0027,0.0258,0.0126,0.0013,0.0177,0.0254,0.0181,0.0742,0.2119,,0,0
13110067007,0.0027,0.1024,0.0094,0.0012,,,,0.0845,0.0128,,0,0
13110067008,0.0028,0.0196,,0.001,,,,0.1031,0.0128,,0,0
13110067009,0.0046,0.1024,0.0152,0.002,,,,0.1756,0.0364,,0,0
13110067010,0.0046,0.09,,0.0017,,,,0.156,0.0351,,0,0
