DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close,suppressed
24070060001,0.0008,,,,,,,,,,0,0
24070060002,0.0011,,,0.0,,,,,,,0,0
24070060003,0.0019,,,,,,,,,,0,0
24070060004,0.0018,,,,,,,,,,0,0
24070060005,0.0028,0.0078,,0.0077,0.0159,,,,,,0,0
24070060006,0.0013,,,,,,,,,,0,0
24070060009,0.0037,0.0241,0.0261,0.0116,0.0462,0.0624,0.0194,,,,0,0
24070060010,0.004,0.0276,0.0279,0.0126,0.0528,0.0666,0.0207,,,,0,0
24070060011,0.0044,0.0317,0.0298,0.0136,0.0605,0.0715,0.0221,,,,0,0
24070060012,0.0025,,,0.0072,,,,,,,0,0
24070061001,0.0028,,0.007,0.007,0.0159,0.0561,0.0185,,,,0,0
24070061002,0.0025,,,0.0061,0.0133,0.0258,,,,,0,0
24070061004,0.0033,,0.0163,0.0061,0.0164,0.0256,0.0381,,0.0145,,0,0
24070061007,0.0022,,,0.0046,,,,,,,0,0
24070061010,0.0013,,,0.0,,,,,,,0,0
24070061011,0.001,,,,,,,,,,0,0
24070061012,0.0009,,,,,,,,,,0,0
24070061013,0.0009,,,,,,,,,,0,0
24070061014,0.0007,,,,,,,,,,0,0
24070061015,0.0025,,,0.0062,0.0118,,,,,,0,0
24070061016,0.0016,,,0.0002,,,,,,,0,0
24070061017,0.0014,,,0.0,,,,,,,0,0
24070061018,0.0033,,0.0171,0.006,0.0241,0.0591,0.0207,,,,0,0
24070062001,0.0032,0.0079,0.0599,0.0076,,0.1303,0.0228,,,,0,0
24070062002,0.0036,0.0093,0.0584,0.0084,,0.1689,0.0258,,,,0,0
24070062003,0.0038,0.0098,0.0713,0.0087,0.0115,0.3008,0.0268,,0.0102,,0,0
24070062004,0.0039,0.0104,0.0627,0.0091,0.012,0.2316,0.028,,0.0106,,0,0
24070062005,0.0035,0.0089,0.0519,0.0081,,0.3051,0.0248,,,,0,0
24070062006,0.0045,0.0111,0.0492,0.0107,0.0298,0.1393,0.0418,,0.0159,,0,0
24070062008,0.0048,0.0223,0.0522,0.0134,0.0439,0.1815,0.036,,0.0137,,0,0
24070062009,0.0046,0.0128,0.0536,0.0122,0.0275,0.1921,0.0346,,0.0132,,0,0
24070062010,0.0047,0.0168,0.0507,0.0104,0.0554,0.098,0.0598,,0.0228,,0,0
24070062015,0.0037,,0.0314,0.0069,0.0222,0.0554,0.0516,,0.0196,,0,0
24070062016,0.0048,,0.0591,0.0073,0.0462,0.065,0.1073,,0.0408,,0,0
24070062017,0.0047,0.0299,0.0423,0.0098,0.0594,0.1354,0.0292,,0.0111,,0,0
24070062018,0.0049,0.0203,0.0487,0.0144,0.0486,0.1421,0.0399,,0.0152,,0,0
24070063001,0.003,,0.051,0.007,,0.1138,0.0205,,,,0,0
24070063002,0.0031,,0.1417,0.0072,,0.1336,0.0214,,,,0,0
24070063003,0.0018,,0.0216,0.0004,,,,,,,0,0
24070063004,0.0029,,0.0294,0.0065,,0.0963,0.0219,,,,0,0
24070063006,0.003,,0.0209,0.0063,,0.0641,0.0223,,,,0,0
24070063007,0.0032,,0.0234,0.0068,,0.0731,0.0235,,,,0,0
24070063011,0.0028,,0.0169,0.0057,,0.0298,0.0186,,,,0,0
24070063013,0.003,,0.0188,0.006,,0.0584,0.0204,,,,0,0
24070063015,0.003,,0.0194,0.0061,,0.0598,0.0208,,,,0,0
24070063016,0.0028,,0.0173,0.0057,,0.0305,0.019,,,,0,0
24070064001,0.0034,0.0184,0.1315,0.0083,0.0131,0.0849,,,,,0,0
24070064003,0.0047,0.045,0.0573,0.0116,0.0547,0.1651,0.0197,,,,0,0
24070064005,0.0047,0.0319,0.0424,0.0108,0.0661,0.1395,0.0313,,0.0119,,0,0
