DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close,suppressed
24540222010,0.0175,0.0177,0.0097,0.0077,0.0706,0.1678,0.1252,,0.0278,0.0053,0,0
24540223015,0.0241,0.048,0.0069,0.0106,0.0645,0.0559,0.0659,,0.0299,0.0041,0,0
24540223020,0.027,0.0774,0.0077,0.012,0.0846,0.0574,0.072,,0.0368,0.0035,0,0
24540223021,0.0288,0.0846,0.0078,0.0123,0.1033,0.0849,0.064,,0.0275,0.0044,0,0
24540223024,0.0205,0.0264,,0.0085,0.0489,0.0762,0.0547,,,0.0033,0,0
24540223025,0.0187,0.0304,0.007,0.0075,0.0651,0.09,0.0623,,,0.0049,0,0
24540223026,0.0264,0.0998,0.0186,0.0143,0.1186,0.0896,0.0941,,0.0683,0.0062,0,0
24540223027,0.0297,0.0976,0.0086,0.0131,0.108,0.0624,0.0702,,0.0355,0.0043,0,0
24540223028,0.0248,0.0716,0.0083,0.015,0.1357,0.0622,0.0841,,0.0311,0.0052,0,0
24540223029,0.0131,,,0.0027,,,,,,0.0009,0,0
24540223030,0.0141,,,0.004,,0.0853,0.064,,,0.0018,0,0
24540223031,0.018,0.0247,0.0072,0.0069,0.0669,0.0739,0.0466,,,0.0014,0,0
24540223032,0.0173,0.012,0.0075,0.0073,0.0525,0.119,0.0897,,0.0139,0.0033,0,0
24540224004,0.0211,0.0473,0.0116,0.011,0.0979,0.151,0.1223,,0.0488,0.0062,0,0
24540224005,0.0214,0.0454,0.0208,0.0121,0.1321,0.1529,0.0856,,0.0617,0.005,0,0
24540225001,0.0212,0.0218,0.0316,0.0156,0.0286,0.1761,0.1366,,0.1914,0.0084,0,0
24540225002,0.0208,0.0346,0.0243,0.0175,0.0114,0.1349,0.1015,,0.1891,0.0056,0,0
24540225003,0.0226,0.0777,0.0226,0.0231,0.0324,0.1331,0.0987,,0.109,0.0068,0,0
24540225004,0.0206,0.0318,0.0249,0.0168,0.0118,0.1351,0.102,,0.1844,0.0053,0,0
24540226001,0.0214,,0.0624,0.0147,0.0378,0.2903,0.2667,,0.0904,0.0048,0,0
24540226002,0.022,0.0083,0.0648,0.0164,0.0217,0.2375,0.2453,,0.0998,0.0044,0,0
24540226003,0.0209,0.0085,0.0917,0.0129,0.0156,0.2726,0.2728,,0.0366,0.0056,0,0
24540226004,0.0205,,0.0571,0.0118,0.0158,0.3461,0.2915,,0.0378,0.0043,0,0
24540226008,0.025,0.0553,0.054,0.0229,0.0406,0.2265,0.2062,,0.1142,0.0116,0,0
24540226009,0.0238,0.0709,0.03,0.0177,0.0649,0.175,0.1531,,0.1195,0.01,0,0
24540226010,0.0245,0.0602,0.0376,0.0201,0.0528,0.2068,0.1831,,0.126,0.0101,0,0
24540227002,0.0067,,,0.0,,,,,,,0,0
24540227005,0.0006,,,,,,,,,,0,0
24540227012,0.0058,,,,,,,,,,0,0
24540227013,0.0099,,,0.0006,,,,,,0.0001,0,0
24540227015,0.0074,,,0.0,,,,,,,0,0
24540227016,0.0075,,,0.0,,,,,,,0,0
24540227017,0.007,,,0.0,,,,,,0.0004,0,0
24540227018,0.0068,,,0.0,,,,,,0.0004,0,0
24540227019,0.008,0.0204,,,0.032,0.0402,0.0286,,,0.0021,0,0
24540227020,0.0155,0.0186,,0.0053,0.036,0.0559,0.0192,,,0.0017,0,0
24540227021,0.0085,0.0171,,,0.0311,0.0721,0.0337,,,0.0029,0,0
24540227022,0.0059,0.0175,,,0.0169,,,,0.0108,0.0016,0,0
24540228007,0.0108,,0.0075,0.0012,0.0478,0.0474,,,0.0408,0.0003,0,0
24540228008,0.0108,,,0.0013,0.0164,0.0385,,,0.0234,0.0002,0,0
24540228010,0.008,,,0.0001,,,,,,,0,0
24540228011,0.0083,,0.0108,0.0002,,,,,0.0244,,0,0
24540229002,0.0071,,,0.0001,,,,,,,0,0
24540229003,0.0068,,0.0098,0.0002,,0.0295,,,,,0,0
24540229004,0.0085,,0.0066,0.0003,,0.0288,,0.0752,,0.0008,0,0
24540229005,0.0076,0.0094,0.0302,0.0003,0.0174,0.2217,,0.043,0.0599,0.0009,1,0
24540230001,0.0084,0.0079,0.0068,0.0004,0.0113,0.03,,0.0752,,0.0012,1,0
24540230003,0.0095,,0.0073,0.0005,,,,0.0752,,0.0011,0,0
24540230004,0.0089,0.012,0.0091,0.0004,0.0159,0.0397,,0.069,0.0108,0.0016,1,0
