DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close,suppressed
47100197002,0.0016,,,,,,,0.1098,,,0,0
47100197003,0.0015,,,,,,,0.1403,,,0,0
47100197004,0.0015,,,,,,,0.2009,,,0,0
47100197005,0.0016,,,,,,,0.3317,,,0,0
47100197006,0.0017,,,,,,,0.2009,,,0,0
47100197007,0.0016,,,,,,,0.3317,,,0,0
47100197008,,,,,,,,,,,0,1
47100197009,0.0015,,,,,,,0.4341,,,0,0
47100197010,0.0012,,,,,,,0.2252,,,0,0
47100197011,0.0014,,,,,,,0.1813,,,0,0
47100197014,0.001,,,,,,,0.1857,,,0,0
47100197015,0.0002,,,,,,,,,,0,0
47100197017,0.0008,,,,,,,0.1245,,,0,0
47100197018,0.0005,,,,,,,0.0749,,,0,0
47100197022,0.0003,,,,,,,0.0401,,,0,0
47100197023,0.0009,,,,,,,0.0776,,,0,0
47100197024,0.0011,,,,,,,0.0901,,,0,0
47100197025,0.0003,,,,,,,0.0373,,,0,0
47100197026,0.0003,,,,,,,,,,0,0
