DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close,suppressed
47080172001,0.0,,,,,,,0.0512,,,0,0
47080172002,0.0,,,,,,,0.1245,0.0244,,0,0
47080172003,0.0,,,,,,,0.1304,0.0345,,0,0
47080172004,0.0,,,,,,,0.1703,0.0257,,0,0
47080172005,0.0,,,,,,,0.1756,0.0204,,0,0
47080172006,0.0,,,,,,,0.4013,0.0323,,0,0
47080172007,0.0,,,,,,,0.2966,0.0385,,0,0
47080172008,0.0,,,,,,,0.1874,0.0405,,0,0
47080172009,0.0,,,,,,,0.1813,0.0405,,0,0
47080172010,,,,,,,,,,,0,1
47080172011,0.0,,,,,,,0.3317,0.0258,,0,0
47080172012,0.0,,,,,,,0.2009,0.0173,,0,0
47080172013,0.0,,,,,,,0.1192,0.0154,,0,0
47080172014,0.0,,,,,,,0.0998,0.0132,,0,0
47080172015,0.0,,,,,,,0.1143,0.0154,,0,0
47080172016,0.0,,,,,,,0.1335,0.017,,0,0
