DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close,suppressed
24320043002,0.004,,0.0071,0.0022,0.0154,0.026,,0.0493,0.0257,,0,0
24320043003,0.005,0.0077,0.0218,0.0029,0.0354,0.086,,0.0808,0.0417,,0,0
24320043004,0.0052,0.0085,0.0239,0.0029,0.0473,0.0897,,0.0931,0.0303,,0,0
24320043005,0.0052,0.0085,0.0239,0.0029,0.0473,0.0897,,0.0931,0.0303,,0,0
24320043006,0.0053,0.0094,0.0264,0.003,0.0527,0.093,,0.1076,0.035,,0,0
24320043007,0.0046,,0.0182,0.0028,0.0428,0.059,,0.0638,0.1002,,0,0
24320043008,0.0054,,0.0201,0.003,0.0538,0.0654,,0.0723,0.066,,0,0
24320043009,0.0051,,0.009,0.0029,0.0504,0.0613,,0.0631,0.0295,,0,0
24320043010,0.0044,,0.0162,0.0039,0.0173,0.0609,,0.0548,0.0358,,0,0
24320043011,0.0044,,0.0154,0.0024,0.0349,0.0385,,0.0484,0.028,,0,0
24320043012,0.0047,,0.0165,0.0025,0.0376,0.0435,,0.0512,0.0277,,0,0
24320043013,0.0044,,0.0157,0.0024,0.0345,0.0411,,0.048,0.0284,,0,0
24320043014,0.0045,,0.0162,0.0025,0.0366,0.0425,,0.0502,0.0256,,0,0
24320043015,0.0052,,0.0197,0.0027,0.0487,0.0864,,0.0617,0.0438,,0,0
24320043017,0.0038,,0.0068,0.0021,,0.0251,,0.0472,0.0228,,0,0
24320044001,0.0063,0.0216,0.0332,0.0037,0.0744,0.1083,,0.1605,0.0317,,0,0
24320044002,0.0065,0.0212,0.0325,0.0035,0.0724,0.1117,,0.156,0.0302,,0,0
24320044003,0.0056,0.0093,0.0261,0.003,0.054,0.0986,,0.1056,0.0355,,0,0
24320044004,0.006,0.009,0.0252,0.0032,0.07,0.1035,,0.1017,0.0441,,0,0
24320044005,0.0069,0.0207,0.0277,0.0043,0.1195,0.1039,,0.1477,0.0266,,0,0
24320044006,0.0074,0.0374,0.0397,0.0045,0.1197,0.116,,0.3112,0.0705,,0,0
24320044007,0.0082,0.0498,0.0635,0.0054,0.1307,0.1455,,0.5647,0.0875,,0,0
24320044008,0.012,0.0655,0.1435,0.0108,0.1551,0.1585,,0.2009,0.0969,,0,0
24320045003,0.0077,0.0415,0.0406,0.0041,0.0797,0.1045,,0.0981,0.0862,,0,0
24320045004,0.0074,0.0194,0.0336,0.0031,0.0529,0.0707,,0.0631,0.0794,,0,0
24320045005,0.0064,,0.0242,0.0026,0.0366,0.0507,,0.0502,0.0398,,0,0
24320045006,0.0063,,0.0254,0.0025,0.0376,0.0536,,0.0484,0.0409,,0,0
24320045007,0.0053,,0.0232,0.0026,0.0385,0.0617,,0.0522,0.0427,,0,0
24320045008,0.0051,,0.0199,0.0026,0.0434,0.0712,,0.0565,0.0454,,0,0
24320045009,0.0063,0.0311,0.0394,0.0034,0.1288,0.099,,0.183,0.047,,0,0
24320046001,0.0117,0.0636,0.143,0.0094,0.1478,0.1578,,0.1477,0.0923,,0,0
24320046002,0.0095,0.0564,0.0836,0.0069,0.1113,0.1347,,0.1192,0.0968,,0,0
24320046004,0.0059,0.0266,0.0222,0.0032,0.014,0.0749,,0.0484,0.0808,,0,0
24320046008,0.0062,0.0141,0.0341,0.0025,0.0283,0.0625,,0.0476,0.047,,0,0
24320046020,0.0056,0.0074,0.02,0.002,0.0116,0.0415,,,0.02,,0,0
24320046021,0.0058,0.0104,0.0281,0.0023,0.0076,0.0619,,0.041,0.0379,,0,0
24320046022,0.005,,0.0102,0.0017,0.0116,0.0339,,,,,0,0
24320046023,0.0064,0.0561,0.0371,0.0028,0.0513,0.0797,,0.0753,0.1332,,0,0
24320046024,0.0057,0.01,0.0289,0.0022,,0.0604,,0.0401,0.0366,,0,0
24320046025,0.0045,0.0087,0.1327,0.0017,,0.0525,,0.0373,0.0339,,0,0
24320046026,0.005,0.0089,0.046,0.0017,,0.05,,0.0376,0.0236,,0,0
24320046027,0.0065,0.0234,0.0277,0.0029,0.0337,0.0687,,0.0554,0.0943,,0,0
24320047001,0.0067,0.0363,0.0245,0.0038,0.0161,0.1235,0.0207,0.0577,0.0843,,0,0
24320047002,0.0061,0.0277,0.0235,0.0031,0.0143,0.1138,0.0196,0.0493,0.0838,,0,0
24320047003,0.0057,0.0112,0.0217,0.0032,0.0039,0.0993,0.0185,0.0398,0.0399,,0,0
24320047004,0.0056,0.0103,0.0219,0.0031,,0.094,0.0177,0.0381,0.0271,,0,0
24320047005,0.0055,0.0076,0.0186,0.0022,0.0084,0.1026,0.0179,,0.0204,,0,0
24320047006,0.0055,,0.0173,0.002,0.0093,0.0813,,,,,0,0
24320047007,0.0072,0.0083,0.0189,0.0029,0.012,0.1491,0.0226,0.0456,0.0339,,0,0
