DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close,suppressed
35240927010,0.0272,,0.0075,0.0151,0.028,0.1211,0.0861,,0.0306,0.0041,0,0
35240928001,0.027,0.0316,0.0118,0.016,0.041,0.3217,0.2288,,0.0611,0.005,0,0
35240928002,0.0265,0.0202,0.0097,0.0157,0.021,0.1381,0.0982,,0.0339,0.0033,0,0
35240928003,0.0236,0.0355,0.0119,0.0127,0.0172,0.0998,0.071,,0.0587,0.0036,0,0
35240928004,0.0239,0.0373,0.0126,0.013,0.0165,0.1052,0.0748,,0.0661,0.0038,0,0
35240928005,0.0248,0.0494,0.0134,0.0141,0.0305,0.0798,0.0567,,0.0535,0.0035,0,0
35240928006,0.0248,0.0443,0.0142,0.0139,0.0184,0.1251,0.089,,0.0966,0.0047,0,0
35240928007,0.0242,0.053,0.0163,0.0135,0.0356,0.156,0.111,,0.1284,0.0057,0,0
35240928008,0.0253,0.0499,0.0171,0.0148,0.0388,0.2017,0.1434,,0.0789,0.0069,0,0
35240928009,0.0271,0.0895,0.0177,0.0166,0.0341,0.1133,0.0806,,0.0731,0.0067,0,0
35240928010,0.026,0.064,0.0279,0.0169,0.0368,0.129,0.0917,,0.0827,0.0066,0,0
35240928011,0.0278,0.1259,0.0201,0.0185,0.035,0.1123,0.0799,,0.0627,0.0059,0,0
35240929001,0.0322,0.0502,0.0421,0.0292,0.0151,0.1332,0.1141,,,0.0177,0,0
35240929002,0.0266,0.089,,0.0186,0.0147,0.1476,0.105,,0.0128,0.0069,0,0
35240929003,0.027,0.0515,,0.0194,0.0164,0.1618,0.1151,,0.013,0.0094,0,0
35240929004,0.0262,0.0731,,0.0181,0.0128,0.1108,0.0788,,0.0133,0.0058,0,0
35240929005,0.0286,0.0236,0.015,0.0194,0.0623,0.1326,0.1135,,0.0103,0.0062,0,0
35240929006,0.0272,0.0387,0.0067,0.0194,0.0236,0.2352,0.1673,,0.0103,0.0094,0,0
35240929007,0.0236,0.0655,0.018,0.015,0.0049,0.4798,0.3412,,0.0472,0.0058,0,0
35240929008,0.0242,0.0418,0.0187,0.0131,0.0087,0.1861,0.1324,,0.0572,0.0061,0,0
35240929009,0.0245,0.0444,0.019,0.0134,0.0094,0.1922,0.1367,,0.0611,0.0065,0,0
35240929010,0.0245,0.0483,0.0144,0.014,0.0057,0.2491,0.1772,,0.0472,0.0058,0,0
35240929011,0.027,0.0495,0.0127,0.0135,0.0064,0.1956,0.1391,,0.0554,0.0041,0,0
35240929012,0.0251,0.1002,0.0127,0.0173,0.0058,0.2768,0.1969,,0.0492,0.0044,0,0
35240929013,0.0249,0.1004,0.0131,0.0173,0.0057,0.2906,0.2067,,0.0489,0.0044,0,0
35240929014,0.0238,0.0595,0.0158,0.0143,0.0186,0.1772,0.126,,0.0705,0.0057,0,0
35240929015,0.0261,0.0721,0.0144,0.0162,0.0076,0.2729,0.1941,,0.0576,0.0052,0,0
35240929016,0.0248,0.0448,0.0158,0.0137,0.0063,0.2286,0.1626,,0.0487,0.0055,0,0
35240929017,0.0238,0.0704,0.0114,0.0129,0.0195,0.1979,0.1408,,0.0908,0.0055,0,0
35240929018,0.0219,0.0581,0.0091,0.0072,0.0185,0.1578,0.1122,,0.0783,0.0047,0,0
35240929019,0.0254,0.0479,0.009,0.0147,0.0233,0.2065,0.1469,,0.079,0.0052,0,0
35240929020,0.0253,0.0458,0.0087,0.015,0.0197,0.2075,0.1475,,0.0546,0.0072,0,0
35240929021,0.0246,0.0432,0.009,0.0145,0.0202,0.1738,0.1236,,0.0665,0.0051,0,0
35240929022,0.0235,0.0542,0.01,0.012,0.0197,0.1819,0.1293,,0.0745,0.0049,0,0
35240929023,0.0238,0.0198,0.0068,0.0134,0.005,0.1565,0.1113,,0.0386,0.003,0,0
35240929024,0.0235,0.0384,0.0072,0.0128,0.0193,0.1567,0.1114,,0.0596,0.004,0,0
35240929025,0.0236,0.0388,0.0073,0.0124,0.0191,0.1559,0.1109,,0.0595,0.0038,0,0
35240929026,0.0226,0.0648,0.0095,0.0075,0.0187,0.165,0.1174,,0.0862,0.0065,0,0
35240929027,0.0216,0.0693,0.0097,0.0067,0.0188,0.1663,0.1183,,0.0914,0.0044,0,0
35240929028,0.0218,0.0821,0.0108,0.0069,0.0191,0.1832,0.1303,,0.1053,0.0057,0,0
35240929029,0.0223,0.0491,0.0083,0.0074,0.0186,0.1561,0.111,,0.069,0.0063,0,0
35240929030,0.0248,0.0471,0.0096,0.0134,0.0208,0.1819,0.1293,,0.0719,0.0051,0,0
35240929031,0.0199,0.0186,0.0067,0.0061,0.0147,0.1309,0.0931,,0.0336,0.0025,0,0
35240929032,0.0185,,,0.0045,,0.062,0.0441,,,0.0012,0,0
35240929033,0.018,,,0.0051,,0.0869,0.0618,,,0.0012,0,0
35240929034,0.0194,0.016,,0.0055,0.0147,0.1206,0.0858,,0.0304,0.0017,0,0
35240929035,0.0196,0.0169,,0.0055,0.0147,0.1254,0.0892,,0.0314,0.002,0,0
35240929036,0.0265,0.0257,0.0073,0.0179,0.0202,0.4613,0.328,,,0.0072,0,0
35240929037,0.0297,0.0407,0.0196,0.0256,0.0192,0.1136,0.1009,,,0.0088,0,0
