DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close,suppressed
13080078004,0.0013,,,0.0005,0.0152,,,,,,0,0
13080078006,0.0006,,,0.0002,,0.0349,0.0376,,,,0,0
13080078007,0.0007,,,0.0002,,0.044,0.0235,,,,0,0
13080078008,0.0008,,,0.0003,,0.0627,0.0193,,,,0,0
13080078009,0.0013,0.0154,,0.0004,0.0196,0.0355,,,0.0198,,0,0
13080078010,0.002,0.0146,,0.0005,0.0252,0.0282,,,0.0189,,0,0
13080078014,0.0012,0.0081,,0.0006,0.0222,,,,0.0109,,0,0
13080078015,0.0007,,,0.0002,,,,,,,0,0
13080078016,0.0008,,,0.0004,0.0167,,,,,,0,0
13080078017,0.0011,,,0.0005,,,,,,,0,0
13080078018,0.0011,0.0232,,0.0004,0.0175,0.0286,,,0.0295,,0,0
13080078019,0.0007,,,0.0002,,0.0339,,,,,0,0
13080078020,0.0024,0.0087,,0.0019,0.1046,,,,0.0116,,0,0
13080079001,,,,,,,,,,,0,1
13080079002,0.0005,,,0.0001,,,0.0642,,,,0,0
13080079003,0.0005,,,0.0002,,0.0385,,,,,0,0
13080079004,0.0006,,,0.0002,,0.0638,0.036,,,,0,0
13080079007,0.0007,,,0.0002,,0.0415,,,,,0,0
13080079008,0.0006,,,0.0001,,0.0339,,,,,0,0
13080079009,0.0007,,,0.0001,,0.0295,,,,,0,0
13080079010,0.001,,,0.0001,,0.0298,,,,,0,0
13080079011,0.0008,,,0.0004,,0.1781,0.019,,,,0,0
13080079013,0.0008,,,0.0003,,0.0841,0.0283,,,,0,0
13080079014,0.0007,,,0.0003,,0.0514,0.0399,,,,0,0
13080079015,0.0007,,,0.0002,,0.067,0.0207,,,,0,0
