DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close,suppressed
24661669001,0.1439,0.048,0.636,0.0621,0.1691,0.2744,0.1541,0.042,0.0829,0.0501,1,0
24661669002,,,,,,,,,,,1,1
24661669003,0.1592,0.0412,0.5127,0.0551,0.2396,0.3072,0.1957,0.0507,0.0692,0.0464,1,0
24661670001,0.1482,0.0344,0.4974,0.0484,0.1128,0.299,0.1457,0.0368,0.0734,0.0578,1,0
24661670002,0.1465,0.0234,0.4778,0.06,0.104,0.3036,0.2793,0.0398,0.0877,0.0523,1,0
24661670003,,,,,,,,,,,1,1
24661671001,0.138,0.0604,0.4783,0.0643,0.1864,0.2736,0.0926,,0.0639,0.06,0,0
24661672001,0.1373,0.0688,0.5677,0.0621,0.1452,0.2432,0.0855,,0.052,0.0691,0,0
24661673001,0.1344,0.0781,0.4336,0.0779,0.1552,0.3604,0.0787,,0.0544,0.0504,0,0
24661673002,0.1343,0.0799,0.4768,0.0724,0.1584,0.2933,0.0805,,0.0509,0.0561,0,0
24661673003,0.1288,0.0785,0.5728,0.0658,0.1559,0.2775,0.0812,,0.0552,0.0603,0,0
24661674001,0.1305,0.0837,0.4195,0.0806,0.1658,0.4096,0.0625,,0.0283,0.047,0,0
24661674002,0.1304,0.082,0.4156,0.0785,0.1617,0.6305,0.0789,,0.0401,0.0484,0,0
24661675001,0.1263,0.0893,0.4037,0.0801,0.2202,0.4098,0.0656,0.0368,0.0275,0.0427,1,0
24661676001,0.1267,0.1508,0.4822,0.0854,0.172,0.4043,0.0653,0.0376,0.0276,0.0445,1,0
24661677001,0.1238,0.0913,0.4123,0.0844,0.1554,0.4023,0.0594,0.0378,0.0286,0.043,1,0
24661678001,0.1146,0.047,0.3763,0.0824,0.1704,0.371,0.0501,,0.0411,0.0439,0,0
24661678003,0.1249,0.0776,0.3968,0.0906,0.1583,0.4165,0.0731,,0.0302,0.043,0,0
24661678004,0.1175,0.047,0.3617,0.0839,0.1678,0.3681,0.0481,,0.0429,0.0426,0,0
24661678005,0.1161,0.0712,0.3727,0.0846,0.2091,0.4222,0.0713,,0.0629,0.0765,0,0
24661679001,0.1226,0.0816,0.4085,0.1077,0.14,0.378,0.0866,,0.0365,0.0337,0,0
24661679002,0.1155,0.0557,0.3795,0.08,0.1609,0.3729,0.0856,,0.034,0.0356,0,0
24661679003,0.1138,0.0439,0.3535,0.0813,0.1902,0.3554,0.0503,,0.0422,0.042,0,0
24661679004,0.1121,0.0463,0.3751,0.0749,0.1741,0.3688,0.0505,,0.0421,0.0449,0,0
24661680001,0.1219,0.0623,0.392,0.123,0.2363,0.3594,0.0734,,0.0332,0.0556,0,0
24661680002,0.1162,0.0586,0.3852,0.1103,0.1381,0.3489,0.0712,,0.0343,0.0507,0,0
24661681001,0.1126,0.0604,0.3711,0.0926,0.1483,0.6397,0.0728,,0.0339,0.0478,0,0
24661681002,0.1127,0.0599,0.3693,0.0919,0.1472,0.6388,0.0732,,0.0333,0.0478,0,0
24661682001,0.1128,0.0691,0.4175,0.1448,0.1365,0.3388,0.0797,,0.0852,0.0439,0,0
24661682002,0.1136,0.0692,0.4149,0.1481,0.135,0.3354,0.0806,,0.0849,0.0413,0,0
24661682003,0.1196,0.1245,0.4543,0.1311,0.1553,0.3679,0.0738,,0.0357,0.0434,0,0
24661683001,0.1116,0.0788,0.5938,0.1198,0.1333,0.3594,0.0492,,0.0534,0.0466,0,0
24661683002,0.1106,0.087,0.3906,0.0868,0.2288,0.3662,0.0482,,0.0497,0.0489,0,0
24661684001,0.1076,0.0733,0.4036,0.0947,0.1146,0.3276,0.0458,,0.0478,0.0488,0,0
24661684002,0.1117,0.0788,0.5936,0.1187,0.1323,0.3672,0.049,,0.0543,0.0461,0,0
24661685001,0.1067,0.0674,0.5198,0.1038,0.1148,0.324,0.0435,,0.0282,0.0503,0,0
24661685002,0.1075,0.0795,0.4183,0.1361,0.1498,0.3341,0.0456,,0.0322,0.0498,0,0
24661686001,0.1093,0.0544,0.5029,0.1041,0.0934,0.2998,0.0977,,0.0266,0.0511,0,0
24661686002,0.1088,0.0591,0.4055,0.1036,0.1047,0.3163,0.0773,,0.0298,0.0449,0,0
24661686003,0.1095,0.063,0.4091,0.0989,0.1216,0.3488,0.06,,0.0423,0.0468,0,0
24661686004,0.1115,0.0564,0.5125,0.0947,0.1273,0.5771,0.0626,,0.0453,0.0466,0,0
24661686005,0.1117,0.0552,0.5144,0.0954,0.1363,0.5794,0.0625,,0.0452,0.0434,0,0
24661686006,0.1125,0.1061,0.4985,0.0866,0.1512,0.3592,0.0616,,0.044,0.0445,0,0
24661686007,0.1164,0.0475,0.3214,0.0875,0.2034,0.2931,0.0452,,0.0412,0.0507,0,0
24661687001,0.1046,0.0678,0.3702,0.1243,0.0736,0.3006,0.0772,,0.0137,0.0535,0,0
24661687002,0.1042,0.0431,0.3803,0.102,0.08,0.2312,0.0873,,0.0446,0.0586,0,0
24661687003,0.114,0.0583,0.3792,0.1347,0.0977,0.3329,0.0605,,0.0152,0.0541,0,0
24661687004,0.1081,0.043,0.3819,0.112,0.0839,0.274,0.0841,,0.0342,0.0594,0,0
24661688002,0.0995,0.0534,0.325,0.1096,0.0766,0.1525,,,0.0122,0.036,0,0
