DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close,suppressed
35240528010,0.0381,,,0.0055,,,,,,0.0034,0,0
35240529001,0.043,,0.0116,0.0094,0.0066,,,,0.0384,0.0074,0,0
35240529002,0.0431,,0.0088,0.0069,0.0061,,,,0.0384,0.0061,0,0
35240530001,0.0363,,0.0194,0.0051,0.0483,0.0593,0.0235,,,0.0035,0,0
35240530002,0.0427,,0.0136,0.0058,0.0094,0.0608,0.0241,,,0.008,0,0
35240531001,0.0392,0.0275,0.1228,0.0066,0.0451,0.1005,0.0533,,0.0602,0.0076,0,0
35240531002,0.036,,0.0183,0.005,0.0483,0.0583,0.023,,,0.0032,0,0
35240531003,0.0385,0.0217,0.0286,0.0062,0.0451,0.0949,0.0484,,0.0522,0.006,0,0
35240531004,0.0394,0.0221,0.0286,0.0066,0.0446,0.0939,0.0455,,0.0515,0.0108,0,0
35240532001,0.0355,0.0236,0.0217,0.0066,0.0226,0.059,0.042,,0.03,0.0044,0,0
35240532002,0.0382,,0.0112,0.0076,0.0062,,,,0.0149,0.0058,0,0
35240533001,0.0371,0.0084,0.0177,0.0064,0.027,0.0752,0.0306,,0.0344,0.0051,0,0
35240533002,0.0393,0.0081,0.0204,0.0043,0.0236,0.1324,0.0585,,0.0685,0.0042,0,0
35240534001,0.0465,,,0.0167,0.012,0.0278,0.0197,,0.0319,0.008,0,0
35240535001,0.0443,0.0767,,0.0174,,0.0652,0.0483,0.0448,,0.0085,0,0
35240535002,0.0459,0.0775,,0.0206,,0.0701,0.0523,0.0489,0.0105,0.0137,0,0
35240535003,0.046,0.0775,,0.0212,,0.0703,0.0523,0.0493,0.0105,0.0137,0,0
35240535004,0.0426,0.0727,,0.0178,,0.0694,0.0525,0.0463,0.0111,0.0139,0,0
35240535005,0.0427,0.0728,,0.0179,,0.0694,0.0529,0.0463,0.0112,0.0127,0,0
35240536001,0.0423,0.0731,,0.0237,0.0272,0.0675,0.048,0.0543,0.0112,0.0096,0,0
35240536002,0.0426,0.041,,0.0189,,0.0656,0.0486,0.0554,0.0202,0.0097,0,0
35240537001,0.0384,,,0.013,,0.0267,,,0.0105,0.0121,0,0
35240537002,0.0349,0.0083,,0.0088,0.0168,,,,0.0209,0.0028,0,0
35240537003,0.0357,0.0101,,0.0095,0.0201,,,,0.0161,0.0043,0,0
35240538010,0.0389,0.0075,0.0069,0.0111,0.0152,,,,0.0209,0.0093,0,0
35240538016,0.0193,0.0091,0.0333,0.0006,0.0182,,,,,0.0034,0,0
35240538017,0.0044,0.0085,0.0342,,0.0171,,,,,0.003,0,0
35240538024,0.0058,0.0149,0.0222,,0.0291,,,,,0.0059,0,0
35240538025,0.033,,,0.0074,,,,,0.0219,0.0023,0,0
35240539006,0.0046,0.0106,0.0086,,0.021,,,,,0.0072,0,0
35240539012,0.035,0.0277,,0.0078,0.0529,,,,,0.0021,0,0
35240539013,0.0339,0.0109,0.0068,0.0074,0.0216,,,,,0.0036,0,0
35240539014,0.0282,0.009,0.0275,0.0097,,0.0559,0.0375,,0.0189,0.0054,0,0
35240539015,0.0359,0.0272,0.0136,0.012,0.0193,,,,0.0216,0.0209,0,0
35240540001,0.0294,0.0091,0.0294,0.0115,,0.0607,0.04,,0.0695,0.0058,0,0
35240540002,0.0286,0.0356,0.0252,0.0121,0.0039,0.0968,0.0868,,0.0543,0.0031,0,0
35240540003,0.0307,0.0078,0.0332,0.0129,,0.0592,0.0419,,0.067,0.0055,0,0
35240541001,0.0292,0.0369,0.0276,0.0129,0.0161,0.0734,0.0552,,0.0497,0.0043,0,0
35240541002,0.0303,,0.0297,0.0131,,0.0622,0.0472,,0.025,0.0043,0,0
35240541003,0.0308,0.0248,0.041,0.015,0.0039,0.0389,0.0514,,0.0445,0.0051,0,0
35240542001,0.031,,0.1139,0.0122,,0.0267,0.019,,0.017,0.0061,0,0
35240542003,0.0319,0.0162,0.1136,0.0121,,0.0258,0.0184,,0.0301,0.0062,0,0
35240542004,0.0329,0.0331,0.0272,0.0103,,0.0253,0.018,,0.035,0.0354,0,0
35240542005,0.0303,,0.0534,0.0118,,0.0267,0.019,,0.0145,0.0056,0,0
35240543002,0.0258,0.0109,0.021,0.0152,0.0053,0.0882,0.0208,,0.0143,0.0047,0,0
35240543003,0.0262,0.0114,0.0217,0.0169,0.0056,0.0749,0.0215,,0.0149,0.0057,0,0
35240543004,0.0243,0.0086,0.0066,0.0141,0.0043,0.1403,,,0.0115,0.004,0,0
35240543008,0.0333,0.0405,0.0102,0.0087,,,,,0.0254,0.0043,0,0
35240544001,0.0266,0.0447,0.0271,0.0159,0.0188,0.1051,0.0766,,0.0325,0.0058,0,0
