DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close,suppressed
47160156002,0.0007,,,,,,,0.061,,,0,0
47160156003,0.0003,,,,,,,0.0543,,,0,0
47160156004,0.0003,,,,,,,0.0998,,,0,0
47160156005,0.0004,,,,,,,0.1756,,,0,0
47160156006,0.0004,,,,,,,0.1813,,,0,0
47160156007,0.0005,,,,,,,0.2966,,,0,0
47160156008,,,,,,,,,,,0,1
47160156009,0.0006,,,,,,,0.2084,,,0,0
47160156010,0.0005,,,,,,,0.1605,,,0,0
47160156011,0.0004,,,,,,,0.1304,,,0,0
47160156012,0.0006,,,,,,,0.1477,,,0,0
47160156013,0.0005,,,,,,,0.1143,,,0,0
47160156014,0.0004,,,,,,,0.1167,,,0,0
47160156015,0.0004,,,,,,,0.0964,,,0,0
47160156016,0.0004,,,,,,,0.0947,,,0,0
47160156017,0.0004,,,,,,,0.0785,,,0,0
47160156019,0.0004,,,,,,,0.0713,,,0,0
47160156020,0.0003,,,,,,,0.0723,,,0,0
47160156021,0.0003,,,,,,,0.0489,,,0,0
47160156022,0.0004,,,,,,,0.0901,,,0,0
47160156023,0.0003,,,,,,,0.0723,,,0,0
47160156024,0.0004,,,,,,,0.1544,,,0,0
47160156025,0.0004,,,,,,,0.1167,,,0,0
47160156026,0.0006,,,,,,,0.0678,,,0,0
47160156028,0.0005,,,,,,,0.0489,,,0,0
47160156029,0.0007,,,,,,,0.2164,,,0,0
47160156030,0.0003,,,,,,,0.0525,,,0,0
47160156031,0.0011,,,,,,,0.0624,,,0,0
